"case","city","council","day_of_week","ibr_code","location","occ_date","police_grid","police_zone","report_date","ucr_code","ucr_description","x_coordinate","y_coordinate"
"SL20141894","SALT LAKE CITY","5","7","13A","100 W 1300 S","2014-01-04T16:08:00.000","152","Z5","2014-01-04T16:08:00.000","1305-0","ASSAULT","1890899","877492"
"SL20141685","SALT LAKE CITY","4","7","0","100 W 400 S","2014-01-04T08:34:00.000","133","Z3","2014-01-04T08:34:00.000","5399-23","PUBLIC PEACE","1890819","884429"
"SL20141649","SALT LAKE CITY","1","7","0","1900 W NORTH TEMPLE ST","2014-01-04T06:38:00.000","113","Z1","2014-01-04T06:38:00.000","7399-40","PUBLIC ORDER","1876037","888458"
"SL20141704","SALT LAKE CITY","1","7","0","1200 W 900 N","2014-01-04T09:10:00.000","111","Z1","2014-01-04T09:10:00.000","5399-23","PUBLIC PEACE","1882283","894701"
"SL20141781","SALT LAKE CITY","4","7","23F","100 W 500 S","2014-01-04T12:22:00.000","135","Z3","2014-01-04T12:22:00.000","2305-0","LARCENY","1890665","883638"
"SL20141694","SALT LAKE CITY","2","7","0","1900 S 500 W","2014-01-04T08:55:00.000","123","Z2","2014-01-04T08:55:00.000","7399-4","PUBLIC ORDER","1887770","873012"
"SL20141804","SALT LAKE CITY","4","7","90J","400 W 500 S","2014-01-04T13:28:00.000","134","Z3","2014-01-04T13:28:00.000","5707-0","INV OF PRIVACY","1888561","883645"
"SL20141941","SALT LAKE CITY","5","7","240","1400 S WEST TEMPLE ST","2014-01-04T17:47:00.000","152","Z5","2014-01-04T17:47:00.000","2499-17","STOLEN VEHICLE","1891008","876217"
"SL20141968","SALT LAKE CITY","4","7","0","500 E 200 S","2014-01-04T18:32:00.000","142","Z4","2014-01-04T18:32:00.000","5499-5","TRAFFIC","1895848","885934"
"SL20141937","SALT LAKE CITY","2","7","220","800 W FREMONT AVE","2014-01-04T17:00:00.000","122","Z2","2014-01-04T17:43:00.000","2202-0","BURGLARY","1884962","878679"
"SL20141909","SALT LAKE CITY",,"7","0","3700 W TERMINAL DR","2014-01-04T16:30:00.000","40","40","2014-01-04T16:40:00.000","7399-1","PUBLIC ORDER","1867367","893605"
"SL20141985","SALT LAKE CITY","3","7","90D","100 W CLINTON AVE","2014-01-04T19:08:00.000","131","Z3","2014-01-04T19:08:00.000","5404-0","TRAFFIC","1891112","892715"
"SL20142007","SALT LAKE CITY","5","7","23G","1800 S 200 E","2014-01-04T20:11:00.000","161","Z6","2014-01-04T20:11:00.000","2304-0","LARCENY","1893379","872987"
"SL20141987","SALT LAKE CITY","2","7","220","200 S 1300 W","2014-01-04T19:09:00.000","121","Z2","2014-01-04T19:09:00.000","2202-0","BURGLARY","1881603","885663"
"SL20141965","SALT LAKE CITY","4","7","0","600 S 600 W","2014-01-04T18:30:00.000","134","Z3","2014-01-04T18:30:00.000","5499-7","TRAFFIC","1887102","882432"
"SL20142006","SALT LAKE CITY","3","7","90Z","600 E 10TH AVE","2014-01-04T20:09:00.000","141","Z4","2014-01-04T20:09:00.000","5401-0","TRAFFIC","1897512","891697"
"SL20142033","SALT LAKE CITY","3","7","0","800 N 300 W","2014-01-04T21:56:00.000","131","Z3","2014-01-04T21:56:00.000","5499-12","TRAFFIC","1889555","893911"
"SL20142072","SALT LAKE CITY","4","7","23G","600 S 600 E","2014-01-04T15:00:00.000","144","Z4","2014-01-04T23:07:00.000","2304-0","LARCENY","1896643","882409"
"SL20141563","SALT LAKE CITY","4","7","90J","200 S 500 W","2014-01-04T00:10:00.000","132","Z3","2014-01-04T00:10:00.000","5707-0","INV OF PRIVACY","1887878","885890"
"SL20142056","SALT LAKE CITY","1","7","0","600 N 3700 W","2014-01-04T00:41:00.000","113","Z1","2014-01-05T00:41:00.000","7399-6","PUBLIC ORDER","1867222","892365"
"SL20141741","SALT LAKE CITY","4","7","0","800 S 700 E","2014-01-04T10:55:00.000","144","Z4","2014-01-04T10:55:00.000","7399-99","PUBLIC ORDER","1897370","881182"
"SL20141743","SALT LAKE CITY","4","7","90J","100 W 500 S","2014-01-04T11:22:00.000","135","Z3","2014-01-04T11:22:00.000","5707-0","INV OF PRIVACY","1890665","883638"
"SL20141756","SALT LAKE CITY","4","7","90J","400 S 300 W","2014-01-04T11:29:00.000","134","Z3","2014-01-04T11:29:00.000","5707-0","INV OF PRIVACY","1889455","884122"
"SL20142080","SALT LAKE CITY","1","7","0","700 N TERMINAL NORTHBOUND DR","2014-01-04T23:43:00.000","113","Z1","2014-01-04T23:43:00.000","7399-1","PUBLIC ORDER","1867036","893752"
"SL20141830","SALT LAKE CITY","5","7","23C","300 W HOPE AVE","2014-01-04T14:25:00.000","152","Z5","2014-01-04T14:25:00.000","2303-0","LARCENY","1889051","876511"
"SL20141850","SALT LAKE CITY","3","7","290","200 W SOUTH TEMPLE ST","2014-01-04T14:48:00.000","132","Z3","2014-01-04T14:48:00.000","2902-0","DAMAGED PROP","1890268","887600"
"SL20141641","SALT LAKE CITY","1","7","35A","1600 N FERNLEAF ST","2014-01-04T05:43:00.000","111","Z1","2014-01-04T05:43:00.000","3572-0","DRUGS","1878038","900496"
"SL20141815","SALT LAKE CITY","3","7","23D","700 N WEST CAPITOL ST","2014-01-04T13:32:00.000","131","Z3","2014-01-04T13:32:00.000","2308-0","LARCENY","1890858","893065"
"SL20141914","SALT LAKE CITY","7","7","23C","2000 S 1100 E","2014-01-04T17:16:00.000","162","Z6","2014-01-04T17:16:00.000","2303-0","LARCENY","1900506","872018"
"SL20141919","SALT LAKE CITY","7","7","23C","2200 S 1300 E","2014-01-04T16:59:00.000","163","Z6","2014-01-04T16:59:00.000","2303-0","LARCENY","1902124","869942"
"SL20141961","SALT LAKE CITY","4","7","35A","800 S 200 W","2014-01-04T20:09:00.000","135","Z3","2014-01-04T20:09:00.000","3562-0","DRUGS","1890295","881086"
"SL20141983","SALT LAKE CITY","4","7","23D","00 S 400 W","2014-01-04T19:00:00.000","132","Z3","2014-01-04T19:00:00.000","2308-0","LARCENY","1888677","887412"
"SL20141623","SALT LAKE CITY","2","7","0","5600 W 300 S","2014-01-04T03:36:00.000","124","Z2","2014-01-04T03:36:00.000","5499-7","TRAFFIC","1854795","885155"
"SL20142047","SALT LAKE CITY","4","7","23D","100 W 600 S","2014-01-04T21:37:00.000","135","Z3","2014-01-04T21:37:00.000","2308-0","LARCENY","1890463","882846"
"SL20141748","SALT LAKE CITY","2","7","0","1700 S REDWOOD RD","2014-01-04T11:12:00.000","124","Z2","2014-01-04T11:12:00.000","5499-8","TRAFFIC","1878520","874382"
"SL20141687","SALT LAKE CITY","4","7","90J","200 W 500 S","2014-01-04T07:45:00.000","134","Z3","2014-01-04T07:45:00.000","5707-0","INV OF PRIVACY","1890024","883640"
"SL20141766","SALT LAKE CITY","4","7","90G","400 W 200 S","2014-01-04T11:39:00.000","132","Z3","2014-01-04T11:39:00.000","4104-0","LIQUOR","1888485","885963"
"SL20141669","SALT LAKE CITY","3","7","0","600 N 400 W","2014-01-04T07:57:00.000","131","Z3","2014-01-04T07:57:00.000","5499-8","TRAFFIC","1888757","892352"
"SL20141738","SALT LAKE CITY","3","7","0","300 W SOUTH TEMPLE ST","2014-01-04T10:51:00.000","132","Z3","2014-01-04T10:51:00.000","5499-8","TRAFFIC","1889476","887603"
"SL20141993","SALT LAKE CITY","1","7","90Z","900 W NORTH TEMPLE ST","2014-01-04T19:37:00.000","112","Z1","2014-01-04T19:37:00.000","4902-0","ESCAPE","1884134","888426"
"SL20141805","SALT LAKE CITY","1","7","290","2000 N REDWOOD RD","2014-01-04T01:00:00.000","111","Z1","2014-01-04T13:14:00.000","2901-0","DAMAGED PROP","1878822","903348"
"SL20141874","SALT LAKE CITY","4","7","90Z","100 W 900 S","2014-01-04T15:37:00.000","135","Z3","2014-01-04T15:37:00.000","3599-99","DRUGS","1890927","880465"
"SL20141877","SALT LAKE CITY","6","7","13B","1700 S 2000 E","2014-01-04T15:42:00.000","163","Z6","2014-01-04T15:42:00.000","1313-0","ASSAULT","1907777","874275"
"SL20141900","SALT LAKE CITY","3","7","0","400 E 10TH AVE","2014-01-04T16:15:00.000","141","Z4","2014-01-04T16:15:00.000","7399-3","PUBLIC ORDER","1896268","891736"
"SL20141942","SALT LAKE CITY","1","7","90Z","1000 W NORTH TEMPLE ST","2014-01-04T17:53:00.000","112","Z1","2014-01-04T17:53:00.000","4803-0","OBST POLICE","1883934","888427"
"SL20141951","SALT LAKE CITY","2","7","0","700 W NORTH TEMPLE ST","2014-01-04T18:05:00.000","112","Z1","2014-01-04T18:05:00.000","7399-1","PUBLIC ORDER","1886193","888358"
"SL20141980","SALT LAKE CITY","6","7","23C","1300 S FOOTHILL DR","2014-01-04T19:29:00.000","154","Z5","2014-01-04T19:29:00.000","2303-0","LARCENY","1909760","876964"
"SL20141990","SALT LAKE CITY","1","7","0","1800 W DALE RIDGE AVE","2014-01-04T19:24:00.000","111","Z1","2014-01-04T19:24:00.000","7399-3","PUBLIC ORDER","1877016","900369"
"SL20142017","SALT LAKE CITY","5","7","23C","1800 S 300 W","2014-01-04T20:39:00.000","161","Z6","2014-01-04T20:39:00.000","2303-0","LARCENY","1889412","873503"
"SL20142053","SALT LAKE CITY","5","7","90E","200 W BROOKLYN AVE","2014-01-04T21:56:00.000","152","Z5","2014-01-04T21:56:00.000","7399-26","PUBLIC ORDER","1889816","879382"
"SL20142068","SALT LAKE CITY","2","7","0","1400 W NORTH TEMPLE ST","2014-01-04T22:43:00.000","112","Z1","2014-01-04T22:43:00.000","5399-23","PUBLIC PEACE","1880332","888441"
"SL20142070","SALT LAKE CITY","2","7","90J","00 S 800 W","2014-01-04T22:45:00.000","121","Z2","2014-01-04T22:45:00.000","5707-0","INV OF PRIVACY","1885507","887192"
"SL20141785","SALT LAKE CITY","4","7","23H","00 W 200 S","2014-01-04T12:28:00.000","133","Z3","2014-01-04T12:28:00.000","2309-0","LARCENY","1891268","885952"
"SL20141811","SALT LAKE CITY","4","7","0","600 S WEST TEMPLE ST","2014-01-04T13:30:00.000","135","Z3","2014-01-04T13:30:00.000","5499-7","TRAFFIC","1891034","882798"
"SL20141801","SALT LAKE CITY","1","7","0","1300 W 1000 N","2014-01-04T13:01:00.000","111","Z1","2014-01-04T13:01:00.000","5499-8","TRAFFIC","1881567","895557"
"SL20141837","SALT LAKE CITY","1","7","90Z","1600 W IVY CIR","2014-01-04T11:11:00.000","111","Z1","2014-01-04T11:11:00.000","4902-0","ESCAPE","1879137","893548"
"SL20142199","SALT LAKE CITY","4","7","23F","400 S 1000 E","2014-01-04T16:10:00.000","151","Z5","2014-01-05T09:25:00.000","2305-0","LARCENY","1899753","883818"
"SL20142221","SALT LAKE CITY","4","7","23D","100 W 600 S","2014-01-04T12:00:00.000","135","Z3","2014-01-05T09:43:00.000","2308-0","LARCENY","1890631","882845"
"SL20142313","SALT LAKE CITY",,"7","220","400 N HODGES LN","2014-01-04T12:00:00.000","40","40","2014-01-05T14:39:00.000","2202-0","BURGLARY","1886515","890985"
"SL20142054","SALT LAKE CITY","4","7","23D","100 W 600 S","2014-01-04T21:30:00.000","135","Z3","2014-01-04T21:57:00.000","2308-0","LARCENY","1890631","882845"
"SL20141632","SALT LAKE CITY","3","7","0","300 W 600 N","2014-01-04T03:59:00.000","131","Z3","2014-01-04T03:59:00.000","5499-7","TRAFFIC","1889508","892355"
"SL20141744","SALT LAKE CITY","2","7","0","1900 S REDWOOD RD","2014-01-04T11:06:00.000","124","Z2","2014-01-04T11:06:00.000","5499-7","TRAFFIC","1878515","872910"
"SL20142026","SALT LAKE CITY","1","7","0","600 N AMERICAN BEAUTY DR","2014-01-04T21:06:00.000","111","Z1","2014-01-04T21:06:00.000","5499-7","TRAFFIC","1884005","892571"
"SL20142028","SALT LAKE CITY","4","7","13C","300 E 700 S","2014-01-04T21:08:00.000","144","Z4","2014-01-04T21:08:00.000","1316-2","ASSAULT","1894319","881979"
"SL20142670","SALT LAKE CITY","2","7","23F","1400 S PIONEER RD","2014-01-04T02:00:00.000","124","Z2","2014-01-06T10:15:00.000","2305-0","LARCENY","1873245","876259"
"SL20141618","SALT LAKE CITY","1","7","0","500 N TERMINAL NORTHBOUND DR","2014-01-04T03:14:00.000","113","Z1","2014-01-04T03:23:00.000","5499-7","TRAFFIC","1866905","891511"
"SL20141935","SALT LAKE CITY","4","7","0","200 S RIO GRANDE ST","2014-01-04T17:37:00.000","132","Z3","2014-01-04T17:37:00.000","7399-1","PUBLIC ORDER","1888238","885862"
"SL20141817","SALT LAKE CITY",,"7","0","SOUTH TEMPLE ST / MAIN ST","2014-01-04T13:37:00.000","133","Z3","2014-01-04T13:37:00.000","5499-8","TRAFFIC","1891876","887563"
"SL20141945","SALT LAKE CITY","4","7","0","200 S RIO GRANDE ST","2014-01-04T17:56:00.000","132","Z3","2014-01-04T17:56:00.000","7399-1","PUBLIC ORDER","1888238","885862"
"SL20141978","SALT LAKE CITY","2","7","23C","1100 S GLENDALE DR","2014-01-04T18:47:00.000","122","Z2","2014-01-04T18:47:00.000","2303-0","LARCENY","1880416","878511"
"SL20143228","SALT LAKE CITY","1","7","240","5700 W HAROLD GATTY DR","2014-01-04T19:00:00.000","113","Z1","2014-01-07T10:45:00.000","2499-17","STOLEN VEHICLE","1853848","892149"
"SL20141771","SALT LAKE CITY","6","7","0","1500 E 500 S","2014-01-04T12:00:00.000","151","Z5","2014-01-04T12:00:00.000","5499-8","TRAFFIC","1904404","883526"
"SL20141881","SALT LAKE CITY","4","7","0","300 S STATE ST","2014-01-04T15:45:00.000","133","Z3","2014-01-06T13:58:00.000","5499-8","TRAFFIC","1892631","885175"
"SL20141906","SALT LAKE CITY","4","7","90J","400 W 500 S","2014-01-04T16:46:00.000","134","Z3","2014-01-04T16:46:00.000","5707-0","INV OF PRIVACY","1888561","883645"
"SL20141835","SALT LAKE CITY","4","7","0","200 E 300 S","2014-01-04T14:15:00.000","133","Z3","2014-01-04T14:15:00.000","5499-8","TRAFFIC","1893798","885150"
"SL20145064","SALT LAKE CITY",,"7","0","700 N TERMINAL DR","2014-01-04T06:00:00.000","40","40","2014-01-10T12:26:00.000","7399-6","PUBLIC ORDER","1869739","890270"
"SL20145200","SALT LAKE CITY","5","7","26B","1300 S WEST TEMPLE ST","2014-01-04T15:56:00.000","152","Z5","2014-01-10T15:56:00.000","2605-0","FRAUD","1891013","877438"
"SL20145845","SALT LAKE CITY","4","7","26A","700 E HAWTHORNE AVE","2014-01-04T13:00:00.000","151","Z5","2014-01-11T17:55:00.000","2699-0","FRAUD","1898046","883200"
"SL2014800032","SALT LAKE CITY","7","7","0","500 E 2700 S","2014-01-04T15:07:00.000","162","Z6","2014-01-04T16:01:00.000","5399-28","PUBLIC PEACE","1895876","866922"
"SL2014800033","SALT LAKE CITY","2","7","23F","1400 S PIONEER RD","2014-01-04T09:15:00.000","124","Z2","2014-01-05T09:35:00.000","2305-0","LARCENY","1873245","876259"
"SL2014800034","SALT LAKE CITY","2","7","290","100 N 900 W","2014-01-04T20:35:00.000","112","Z1","2014-01-05T11:38:00.000","2902-0","DAMAGED PROP","1884781","888717"
"SL2014800082","SALT LAKE CITY","4","7","0","500 W 200 S","2014-01-04T01:45:00.000","132","Z3","2014-01-13T11:21:00.000","7399-6","PUBLIC ORDER","1887242","885968"
"SL2014800093","SALT LAKE CITY","1","7","23F","00 N TOMMY THOMPSON RD","2014-01-04T02:00:00.000","113","Z1","2014-01-08T08:51:00.000","2305-0","LARCENY","1860920","888163"
"SL20142063","SALT LAKE CITY","5","7","0","900 S MAIN ST","2014-01-04T22:37:00.000","152","Z5","2014-01-04T22:37:00.000","7399-99","PUBLIC ORDER","1891876","879526"
"SL20142013","SALT LAKE CITY","5","7","13B","900 S MAIN ST","2014-01-04T19:00:00.000","152","Z5","2014-01-04T20:20:00.000","1313-0","ASSAULT","1891876","879527"
"SL20141616","SALT LAKE CITY","4","7","0","200 E 300 S","2014-01-04T03:12:00.000","133","Z3","2014-01-04T03:12:00.000","7399-2","PUBLIC ORDER","1893926","885209"
"SL20141686","SALT LAKE CITY","3","7","290","600 N HILLTOP RD","2014-01-04T08:34:00.000","141","Z4","2014-01-04T08:34:00.000","2902-1","DAMAGED PROP","1898193","893308"
"SL20141838","SALT LAKE CITY","2","7","0","1600 S REDWOOD RD","2014-01-04T14:22:00.000","123","Z2","2014-01-04T14:22:00.000","7399-6","PUBLIC ORDER","1878581","874691"
"SL2014800293","SALT LAKE CITY","7","7","290","1300 E 2100 S","2014-01-04T22:00:00.000","163","Z6","2014-02-07T16:03:00.000","2902-0","DAMAGED PROP","1902120","871484"
"SL201431297","SALT LAKE CITY","3","7","23D","700 N WEST CAPITOL ST","2014-01-04T13:27:00.000","131","Z3","2014-02-25T13:27:00.000","2308-0","LARCENY","1890858","893065"
"SL20141711","SALT LAKE CITY",,"7","0","ANDREW AVE / CONCORD ST","2014-01-04T09:25:00.000","123","Z2","2014-01-04T09:48:00.000","5499-8","TRAFFIC","1881911","875759"
"SL2014800892","SALT LAKE CITY","5","7","26C","1300 S LINCOLN ST","2014-01-04T12:40:00.000","153","Z5","2014-03-31T12:56:00.000","2699-1","FRAUD","1899398","876720"
"SL20142103","SALT LAKE CITY","4","1","13B","200 W 200 S","2014-01-05T01:22:00.000","132","Z3","2014-01-05T01:22:00.000","4801-0","OBST POLICE","1890185","886016"
"SL20142097","SALT LAKE CITY","1","1","0","700 N AMERICAN BEAUTY DR","2014-01-05T00:43:00.000","111","Z1","2014-01-05T00:43:00.000","7399-1","PUBLIC ORDER","1883903","893281"
"SL20142124","SALT LAKE CITY","1","1","35A","3800 W TERMINAL WESTBOUND DR","2014-01-05T02:31:00.000","113","Z1","2014-01-05T02:31:00.000","3599-0","DRUGS","1866226","893909"
"SL20142108","SALT LAKE CITY","2","1","0","100 N 800 W","2014-01-05T01:34:00.000","112","Z1","2014-01-05T01:34:00.000","7399-7","PUBLIC ORDER","1885575","888948"
"SL20142135","SALT LAKE CITY","2","1","0","900 S 1500 W","2014-01-05T03:32:00.000","122","Z2","2014-01-05T03:32:00.000","7399-3","PUBLIC ORDER","1880065","879851"
"SL20142132","SALT LAKE CITY","5","1","0","400 E EDITH AVE","2014-01-05T03:12:00.000","153","Z5","2014-01-05T03:12:00.000","7399-11","PUBLIC ORDER","1895232","877869"
"SL20142137","SALT LAKE CITY","1","1","0","1600 W 500 N","2014-01-05T03:51:00.000","112","Z1","2014-01-05T03:51:00.000","5499-7","TRAFFIC","1879113","891605"
"SL20142145","SALT LAKE CITY","1","1","13B","700 N 900 W","2014-01-05T05:08:00.000","111","Z1","2014-01-05T05:08:00.000","1313-0","ASSAULT","1884800","893292"
"SL20142141","SALT LAKE CITY","4","1","90E","300 S RIO GRANDE ST","2014-01-05T04:00:00.000","132","Z3","2014-01-05T04:00:00.000","7399-26","PUBLIC ORDER","1888235","885137"
"SL20142154","SALT LAKE CITY",,"1","90Z","LAFAYETTE DR / MACFARLAND DR","2014-01-05T06:24:00.000","122","Z2","2014-01-05T06:24:00.000","4902-0","ESCAPE","1883592","881116"
"SL20142202","SALT LAKE CITY","1","1","290","500 N TERMINAL NORTHBOUND DR","2014-01-05T09:41:00.000","113","Z1","2014-01-05T09:41:00.000","2901-0","DAMAGED PROP","1866905","891511"
"SL20142207","SALT LAKE CITY","2","1","90Z","2900 W 900 S","2014-01-05T09:54:00.000","124","Z2","2014-01-05T09:54:00.000","4902-0","ESCAPE","1872004","880493"
"SL20142204","SALT LAKE CITY","4","1","290","100 W 600 S","2014-01-05T09:43:00.000","135","Z3","2014-01-05T14:14:00.000","2902-0","DAMAGED PROP","1890631","882845"
"SL20142149","SALT LAKE CITY","4","1","0","800 S 900 E","2014-01-05T05:46:00.000","151","Z5","2014-01-05T05:46:00.000","7399-1","PUBLIC ORDER","1899016","880979"
"SL20142161","SALT LAKE CITY","4","1","90J","02 0/2 S RIO GRANDE ST","2014-01-05T07:20:00.000","132","Z3","2014-01-05T07:20:00.000","5707-0","INV OF PRIVACY","1888237","887060"
"SL20142169","SALT LAKE CITY","7","1","23F","900 E 2100 S","2014-01-05T04:36:00.000","162","Z6","2014-01-05T07:24:00.000","2305-0","LARCENY","1899131","871528"
"SL20142242","SALT LAKE CITY",,"1","0","700 N TERMINAL DR","2014-01-05T11:49:00.000","40","40","2014-01-05T11:49:00.000","7399-5","PUBLIC ORDER","1869739","890270"
"SL20142165","SALT LAKE CITY","1","1","0","3700 W TERMINAL WESTBOUND DR","2014-01-05T07:00:00.000","113","Z1","2014-01-05T07:13:00.000","7399-1","PUBLIC ORDER","1866560","893915"
"SL20142162","SALT LAKE CITY","1","1","0","700 N TERMINAL NORTHBOUND DR","2014-01-05T07:07:00.000","113","Z1","2014-01-05T07:08:00.000","7399-1","PUBLIC ORDER","1867036","893752"
"SL20142231","SALT LAKE CITY","1","1","290","700 N TERMINAL NORTHBOUND DR","2014-01-05T09:12:00.000","113","Z1","2014-01-05T11:03:00.000","2901-0","DAMAGED PROP","1867036","893752"
"SL20142170","SALT LAKE CITY","1","1","90Z","700 N 900 W","2014-01-05T05:08:00.000","111","Z1","2014-01-05T05:08:00.000","4902-0","ESCAPE","1884800","893292"
"SL20142171","SALT LAKE CITY","1","1","90Z","700 N 900 W","2014-01-05T05:08:00.000","111","Z1","2014-01-05T05:08:00.000","4902-0","ESCAPE","1884800","893292"
"SL20142182","SALT LAKE CITY","7","1","90Z","2200 S 700 E","2014-01-05T08:21:00.000","162","Z6","2014-01-05T08:21:00.000","4902-0","ESCAPE","1897370","870301"
"SL20142236","SALT LAKE CITY","1","1","0","700 N TERMINAL NORTHBOUND DR","2014-01-05T11:15:00.000","113","Z1","2014-01-05T11:32:00.000","5499-6","TRAFFIC","1867036","893752"
"SL20142254","SALT LAKE CITY",,"1","13B","600 N DESOTO ST","2014-01-05T12:10:00.000","40","40","2014-01-05T13:24:00.000","1313-0","ASSAULT","1892488","892693"
"SL20142230","SALT LAKE CITY","3","1","90Z","600 E 12TH AVE","2014-01-05T12:11:00.000","141","Z4","2014-01-05T12:11:00.000","6201-0","CONSERVATION","1897767","892551"
"SL20142166","SALT LAKE CITY","7","1","0","1200 E 2100 S","2014-01-05T07:14:00.000","163","Z6","2014-01-05T07:14:00.000","2499-16","STOLEN VEHICLE","1901494","871487"
"SL20142213","SALT LAKE CITY","4","1","90Z","100 W 600 S","2014-01-05T10:27:00.000","135","Z3","2014-01-05T14:06:00.000","4902-0","ESCAPE","1890631","882845"
"SL20142261","SALT LAKE CITY","5","1","90Z","1300 S MAIN ST","2014-01-05T10:32:00.000","152","Z5","2014-01-05T10:32:00.000","4902-0","ESCAPE","1891865","876750"
"SL20142286","SALT LAKE CITY","2","1","90Z","800 W SOUTH TEMPLE ST","2014-01-05T13:48:00.000","112","Z1","2014-01-05T13:48:00.000","4902-0","ESCAPE","1885045","887620"
"SL20142216","SALT LAKE CITY","5","1","13B","1300 S MAIN ST","2014-01-05T10:32:00.000","152","Z5","2014-01-05T10:32:00.000","4801-1","OBST POLICE","1891865","876750"
"SL20142249","SALT LAKE CITY","2","1","13B","800 W SOUTH TEMPLE ST","2014-01-05T12:03:00.000","112","Z1","2014-01-05T12:03:00.000","4801-1","OBST POLICE","1885045","887620"
"SL20142271","SALT LAKE CITY","6","1","23F","2000 S VIEW ST","2014-01-05T00:15:00.000","163","Z6","2014-01-05T12:59:00.000","2305-0","LARCENY","1902540","871900"
"SL20142278","SALT LAKE CITY","5","1","0","700 E ROOSEVELT AVE","2014-01-05T13:23:00.000","153","Z5","2014-01-05T13:23:00.000","5399-23","PUBLIC PEACE","1897510","876128"
"SL20142272","SALT LAKE CITY","2","1","35B","200 S NAVAJO ST","2014-01-05T13:00:00.000","121","Z2","2014-01-05T13:00:00.000","3550-0","DRUGS","1881200","885525"
"SL20142270","SALT LAKE CITY","2","1","290","1200 S 900 W","2014-01-05T12:54:00.000","122","Z2","2014-01-05T12:54:00.000","2999-1","DAMAGED PROP","1884736","877704"
"SL20142303","SALT LAKE CITY","5","1","13B","1800 S WEST TEMPLE ST","2014-01-05T14:14:00.000","161","Z6","2014-01-05T14:14:00.000","1313-0","ASSAULT","1890997","873541"
"SL20142359","SALT LAKE CITY","1","1","90Z","1500 W DUPONT AVE","2014-01-05T16:22:00.000","111","Z1","2014-01-05T16:22:00.000","3599-98","DRUGS","1879801","897981"
"SL20142358","SALT LAKE CITY","4","1","0","400 S 400 E","2014-01-05T16:22:00.000","144","Z4","2014-01-05T16:22:00.000","5499-6","TRAFFIC","1895005","883980"
"SL20142373","SALT LAKE CITY","5","1","35A","2100 S 400 E","2014-01-05T17:02:00.000","161","Z6","2014-01-05T17:02:00.000","3512-0","DRUGS","1894957","871557"
"SL20142151","SALT LAKE CITY","5","1","0","1900 S 200 E","2014-01-05T06:12:00.000","161","Z6","2014-01-05T06:12:00.000","7399-1","PUBLIC ORDER","1893372","872227"
"SL20142226","SALT LAKE CITY","5","1","0","1700 S STATE ST","2014-01-05T10:56:00.000","161","Z6","2014-01-05T10:56:00.000","5499-6","TRAFFIC","1892587","874032"
"SL20142367","SALT LAKE CITY","4","1","0","200 S 500 E","2014-01-05T16:47:00.000","142","Z4","2014-01-05T16:47:00.000","5399-23","PUBLIC PEACE","1895802","885485"
"SL20142419","SALT LAKE CITY","1","1","240","600 N COLORADO ST","2014-01-05T18:34:00.000","111","Z1","2014-01-05T18:34:00.000","2499-13","STOLEN VEHICLE","1881225","892461"
"SL20142315","SALT LAKE CITY",,"1","0","700 N TERMINAL DR","2014-01-05T14:00:00.000","40","40","2014-01-05T14:43:00.000","7399-6","PUBLIC ORDER","1869739","890270"
"SL20142292","SALT LAKE CITY","2","1","0","800 W 1300 S","2014-01-05T13:57:00.000","122","Z2","2014-01-05T13:57:00.000","7399-3","PUBLIC ORDER","1885139","877452"
"SL20142298","SALT LAKE CITY","1","1","0","300 N OAKLEY ST","2014-01-05T14:08:00.000","112","Z1","2014-01-05T14:08:00.000","7399-99","PUBLIC ORDER","1881919","890520"
"SL20142368","SALT LAKE CITY","4","1","90E","200 W 500 S","2014-01-05T16:50:00.000","134","Z3","2014-01-05T16:50:00.000","7399-26","PUBLIC ORDER","1890176","883639"
"SL20142380","SALT LAKE CITY","2","1","0","100 N 900 W","2014-01-05T17:09:00.000","112","Z1","2014-01-05T17:09:00.000","7399-4","PUBLIC ORDER","1884781","888567"
"SL20142383","SALT LAKE CITY","4","1","90E","400 W 300 S","2014-01-05T17:16:00.000","132","Z3","2014-01-05T17:16:00.000","7399-26","PUBLIC ORDER","1888685","885229"
"SL20142390","SALT LAKE CITY",,"1","0","3700 W TERMINAL DR","2014-01-05T17:27:00.000","40","40","2014-01-05T17:27:00.000","7399-1","PUBLIC ORDER","1867367","893605"
"SL20142392","SALT LAKE CITY","1","1","0","700 NORTH TERMINAL DRIVE","2014-01-05T16:00:00.000","113","Z1","2014-01-05T17:29:00.000","7399-6","PUBLIC ORDER","1866911","891534"
"SL20142341","SALT LAKE CITY",,"1","0","3700 W TERMINAL DR","2014-01-05T15:00:00.000","40","40","2014-01-05T15:44:00.000","7399-6","PUBLIC ORDER","1867367","893605"
"SL20142409","SALT LAKE CITY",,"1","0","700 N TERMINAL DR","2014-01-05T18:12:00.000","40","40","2014-01-05T18:12:00.000","7399-99","PUBLIC ORDER","1869739","890270"
"SL20142479","SALT LAKE CITY",,"1","0","3700 W TERMINAL DR","2014-01-05T20:37:00.000","40","40","2014-01-05T21:06:00.000","5399-28","PUBLIC PEACE","1867367","893605"
"SL20142467","SALT LAKE CITY","1","1","240","900 W PROSPERITY AVE","2014-01-05T20:28:00.000","111","Z1","2014-01-05T20:28:00.000","2499-13","STOLEN VEHICLE","1884246","893665"
