"case","city","city_council","day_of_week","ibr_code","location","occur_date","police_gird","police_zone","report_date","ucr_code","ucr_description","x_coordinate","y_coordinate"
"SL2010364","SALT LAKE CITY","5","6","0","1400 S MAIN ST                                                                                           ","01/01/2010 12:00:00 AM","PEF","231","2010-01-01T00:00:00.000","2499-14","STOLEN VEHICLE","1891802","875824"
"SL2010387","SALT LAKE CITY","2","6","90D","1300 S 700 W                                                                                             ","01/01/2010 12:00:00 AM","WSL","153","2010-01-01T00:00:00.000","5404-0","TRAFFIC","1886244","877464"
"SL2010382","SALT LAKE CITY","3","6","0","800 N 300 W                                                                                             ","01/01/2010 12:00:00 AM","CAH","111","2010-01-01T00:00:00.000","7399-1","PUBLIC ORDER","1889557","894286"
"SL2010421","SALT LAKE CITY","1","6","280","300 N 1000 W                                                                                            ","01/01/2010 12:00:00 AM","STF","132","2010-01-01T00:00:00.000","2408-0","STOLEN VEHICLE","1883996","890375"
"SL20106378","SALT LAKE CITY","1","3","0",,"01/12/2010 12:00:00 AM","JOM","133","2010-01-12T00:00:00.000","5499-2","TRAFFIC","1866905","891511"
"SL2010363","SALT LAKE CITY","7","6","90Z","1100 E BRICKYARD RD                                                                                      ","01/01/2010 12:00:00 AM","SUG","235","2010-01-01T00:00:00.000","5401-0","TRAFFIC","1900859","863438"
"SL2010376","SALT LAKE CITY","1","6","0","500 N TERMINAL NORTHBOUND DR                                                                            ","01/01/2010 12:00:00 AM","JOM","133","2010-01-01T00:00:00.000","7399-1","PUBLIC ORDER","1866905","891511"
"SL2010412","SALT LAKE CITY","1","6","0","500 N TERMINAL SOUTHBOUND DR                                                                            ","01/01/2010 12:00:00 AM","JOM","133","2010-01-01T00:00:00.000","7399-1","PUBLIC ORDER","1865746","891599"
"SL2010408","SALT LAKE CITY","4","6","240","500 W 100 S                                                                                             ","01/01/2010 12:00:00 AM","DTN","112","2010-01-01T00:00:00.000","2499-13","STOLEN VEHICLE","1887509","886819"
"SL2010352","SALT LAKE CITY","1","6","220","1000 W MACFARLAND DR                                                                                     ","01/01/2010 12:00:00 AM","ROP","131","2010-01-01T00:00:00.000","2202-0","BURGLARY","1883517","894161"
"SL2010324","SALT LAKE CITY","3","6","220","800 W 1600 N                                                                                            ","01/01/2010 12:00:00 AM","CAH","111","2010-01-01T00:00:00.000","2203-0","BURGLARY","1885459","899561"
"SL2010430","SALT LAKE CITY","1","6","40A","1000 W NORTH TEMPLE ST                                                                                   ","01/01/2010 12:00:00 AM","STF","132","2010-01-01T00:00:00.000","4004-0","COMMERCIAL SEX","1883934","888427"
"SL2010480","SALT LAKE CITY","1","6","40A","900 W NORTH TEMPLE ST                                                                                   ","01/01/2010 12:00:00 AM","STF","132","2010-01-01T00:00:00.000","4004-0","COMMERCIAL SEX","1884737","888424"
"SL2010520","SALT LAKE CITY","1","6","0",,"01/01/2010 12:00:00 AM","JOM","133","2010-01-01T00:00:00.000","7399-5","PUBLIC ORDER","1866905","891511"
"SL2010481","SALT LAKE CITY","1","6","0",,"01/01/2010 12:00:00 AM","JOM","133","2010-01-01T00:00:00.000","7399-1","PUBLIC ORDER","1866905","891511"
"SL2010402","SALT LAKE CITY","7","6","13B","2300 S 600 E                                                                                             ","01/01/2010 12:00:00 AM","SUG","235","2010-01-01T00:00:00.000","1313-0","ASSAULT","1896525","869671"
"SL2010550","SALT LAKE CITY","6","6","90Z","1300 E 2100 S                                                                                            ","01/01/2010 12:00:00 AM","SUG","236","2010-01-01T00:00:00.000","4902-0","ESCAPE","1902747","871687"
"SL2010271","SALT LAKE CITY","5","6","290","1700 S MAIN ST                                                                                           ","01/01/2010 12:00:00 AM","PEF","234","2010-01-01T00:00:00.000","2901-0","DAMAGED PROP","1891796","874276"
"SL20102211","MAGNA",,"2","90Z",,"01/04/2010 12:00:00 AM","11","11","2010-01-04T00:00:00.000","3599-99","DRUGS","1826034","884694"
"SL201096","SALT LAKE CITY","4","6","13B","100 W 200 S                                                                                             ","01/01/2010 12:00:00 AM","DTN","113","2010-01-01T00:00:00.000","1313-0","ASSAULT","1890645","885955"
"SL2010385","SALT LAKE CITY","2","6","220","1400 W HARRIS AVE                                                                                        ","01/01/2010 12:00:00 AM","WSL","153","2010-01-01T00:00:00.000","2202-0","BURGLARY","1880704","874954"
"SL2010499","SALT LAKE CITY","1","6","23D","200 N 2100 W                                                                                            ","01/01/2010 12:00:00 AM","JOM","133","2010-01-01T00:00:00.000","2308-0","LARCENY","1875232","888787"
"SL2010374","SALT LAKE CITY","2","6","290","1100 W 700 S                                                                                             ","01/01/2010 12:00:00 AM","POP","151","2010-01-01T00:00:00.000","2902-1","DAMAGED PROP","1882720","882081"
"SL2010335","SALT LAKE CITY","3","6","0","000 N M ST                                                                                              ","01/01/2010 12:00:00 AM","AVE","211","2010-01-01T00:00:00.000","7399-25","PUBLIC ORDER","1898910","887807"
"SL2010503","SALT LAKE CITY","4","6","13B","800 S 500 E                                                                                             ","01/01/2010 12:00:00 AM","CEC","214","2010-01-01T00:00:00.000","1313-0","ASSAULT","1895844","880792"
"SL2010267","SALT LAKE CITY","1","6","0","800 N SIR MICHAEL DR                                                                                    ","01/01/2010 12:00:00 AM","WES","131","2010-01-01T00:00:00.000","7399-25","PUBLIC ORDER","1876393","894453"
"SL2010372","SALT LAKE CITY","4","6","90Z","700 E 300 S                                                                                             ","01/01/2010 12:00:00 AM","EAC","213","2010-01-01T00:00:00.000","5309-0","PUBLIC PEACE","1897488","885135"
"SL2010344","SALT LAKE CITY","4","6","13C","800 S 300 E                                                                                             ","01/01/2010 12:00:00 AM","CEC","214","2010-01-01T00:00:00.000","1316-2","ASSAULT","1894262","881072"
"SL2010204","SALT LAKE CITY","2","6","13B","400 S NAVAJO ST                                                                                         ","01/01/2010 12:00:00 AM","POP","151","2010-01-01T00:00:00.000","4801-0","OBST POLICE","1881195","884267"
"SL2010413","SALT LAKE CITY","1","6","220","300 N 1000 W                                                                                            ","01/01/2010 12:00:00 AM","STF","132","2010-01-01T00:00:00.000","2203-0","BURGLARY","1883996","890375"
"SL2010495","SALT LAKE CITY","4","6","13B","200 S MAIN ST                                                                                           ","01/01/2010 12:00:00 AM","DTN","113","2010-01-01T00:00:00.000","1313-0","ASSAULT","1891898","885545"
"SL2010472","SALT LAKE CITY","2","6","90Z","200 S 900 W                                                                                             ","01/01/2010 12:00:00 AM","POP","151","2010-01-01T00:00:00.000","4902-0","ESCAPE","1884739","885774"
"SL2010501","SOUTH SALT LAKE",,"6","90Z",,"01/01/2010 12:00:00 AM","42","42","2010-01-01T00:00:00.000","4902-0","ESCAPE","1895192","866427"
"SL2010165","SALT LAKE CITY","1","6","290","400 N 1000 W                                                                                            ","01/01/2010 12:00:00 AM","STF","132","2010-01-01T00:00:00.000","2902-1","DAMAGED PROP","1883938","890802"
"SL2010394","SALT LAKE CITY","5","6","35A","1700 S MAIN ST                                                                                           ","01/01/2010 12:00:00 AM","PEF","234","2010-01-01T00:00:00.000","3562-0","DRUGS","1891797","874487"
"SL2010311","SALT LAKE CITY","4","6","90E","200 W 200 S                                                                                             ","01/01/2010 12:00:00 AM","DTN","112","2010-01-01T00:00:00.000","7399-26","PUBLIC ORDER","1889578","886019"
"SL2010245","SALT LAKE CITY","5","6","90Z","1500 S MAIN ST                                                                                           ","01/01/2010 12:00:00 AM","PEF","231","2010-01-01T00:00:00.000","4902-0","ESCAPE","1891801","875477"
"SL2010216","SALT LAKE CITY","4","6","90Z","300 S 1100 E                                                                                            ","01/01/2010 12:00:00 AM","EAC","213","2010-01-01T00:00:00.000","4902-0","ESCAPE","1900620","884778"
"SL2010207","SALT LAKE CITY","3","6","90Z","200 N 200 W                                                                                             ","01/01/2010 12:00:00 AM","CAH","111","2010-01-01T00:00:00.000","4902-0","ESCAPE","1890329","889421"
"SL2010201","SALT LAKE CITY","3","6","90Z","200 N 200 W                                                                                             ","01/01/2010 12:00:00 AM","CAH","111","2010-01-01T00:00:00.000","4902-0","ESCAPE","1890329","889421"
"SL2010208","SALT LAKE CITY","3","6","13B","200 N 200 W                                                                                             ","01/01/2010 12:00:00 AM","CAH","111","2010-01-01T00:00:00.000","1313-1","ASSAULT","1890329","889421"
"SL2010126","SALT LAKE CITY","2","6","90E","900 W MONTAGUE AVE                                                                                      ","01/01/2010 12:00:00 AM","WSL","152","2010-01-01T00:00:00.000","7399-26","PUBLIC ORDER","1884391","880215"
"SL201097","SALT LAKE CITY","2","6","90G","1600 W SNOW QUEEN PL                                                                                     ","01/01/2010 12:00:00 AM","WSL","153","2010-01-01T00:00:00.000","4104-0","LIQUOR","1879563","874757"
"SL2010425","SALT LAKE CITY","5","6","90Z","1700 S MAIN ST                                                                                           ","01/01/2010 12:00:00 AM","PEF","234","2010-01-01T00:00:00.000","4902-0","ESCAPE","1891797","874487"
"SL2010594","SALT LAKE CITY","5","6","90D","1300 S MAIN ST                                                                                           ","01/01/2010 12:00:00 AM","PEF","231","2010-01-01T00:00:00.000","5404-0","TRAFFIC","1891808","877436"
"SL2010588","SALT LAKE CITY","6","6","0","1500 E GARFIELD AVE                                                                                      ","01/01/2010 12:00:00 AM","SUG","236","2010-01-01T00:00:00.000","7399-16","PUBLIC ORDER","1904167","873112"
"SL2010234","SALT LAKE CITY","4","6","0","300 W PIERPONT AVE                                                                                      ","01/01/2010 12:00:00 AM","DTN","112","2010-01-01T00:00:00.000","7399-1","PUBLIC ORDER","1889095","885597"
"SL201023520","MAGNA",,"3","90Z",,"02/02/2010 12:00:00 AM","11","11","2010-02-02T00:00:00.000","3599-99","DRUGS","1826034","884694"
"SL2010255","SALT LAKE CITY","7","6","0","600 E HOLLYWOOD AVE                                                                                     ","01/01/2010 12:00:00 AM","LIW","234","2010-01-01T00:00:00.000","7399-1","PUBLIC ORDER","1897017","872364"
"SL2010264","SALT LAKE CITY","1","6","0","900 W NORTH TEMPLE ST                                                                                   ","01/01/2010 12:00:00 AM","STF","132","2010-01-01T00:00:00.000","7399-1","PUBLIC ORDER","1884190","888426"
"SL2010294","SALT LAKE CITY","3","6","0","400 E SOUTH TEMPLE ST                                                                                   ","01/01/2010 12:00:00 AM","AVE","211","2010-01-01T00:00:00.000","7399-1","PUBLIC ORDER","1895180","887580"
"SL2010368","SALT LAKE CITY","1","6","0","1800 W BRIDGESTONE LN                                                                                    ","01/01/2010 12:00:00 AM","WES","131","2010-01-01T00:00:00.000","7399-11","PUBLIC ORDER","1877145","899686"
"SL2010612","SALT LAKE CITY",,"6","0",,"01/01/2010 12:00:00 AM","40","40","2010-01-01T00:00:00.000","5399-28","PUBLIC PEACE","1869739","890270"
