"case","city","city_council","day_of_week","ibr_code","location","occur_date","police_gird","police_zone","report_date","ucr_code","ucr_description","x_coordinate","y_coordinate"
"SL20072162","SALT LAKE CITY","2","5","0","1800 W CALIFORNIA AVE                                                                                    ","01/04/2007","WSL","154","01/04/2007","5499-7","TRAFFIC","1877469","877187"
"SL20072111","SALT LAKE CITY",,"5","0","000 200 W                                                                                               ","01/04/2007","CAH","112","01/04/2007","5499-8","TRAFFIC","1890295","888372"
"SL20072032","SALT LAKE CITY",,"5","0","000 INDIANA AVE                                                                                         ","01/04/2007","POP","152","01/04/2007","5499-7","TRAFFIC","1878573","881030"
"SL20072155","SALT LAKE CITY","1","5","90Z","800 N AMERICAN BEAUTY DR                                                                                ","01/04/2007","ROP","131","01/04/2007","5401-0","TRAFFIC","1883847","894337"
"SL20072154","SALT LAKE CITY","2","5","0","500 S 900 W                                                                                             ","01/04/2007","POP","151","01/04/2007","5499-7","TRAFFIC","1884701","883606"
"SL20072305","SALT LAKE CITY","4","5","250","000 S RIO GRANDE ST                                                                                     ","01/04/2007","DTN","112","01/04/2007","2589-12","FORGERY","1888237","887060"
"SL20072100","SALT LAKE CITY","2","5","0","1200 W 2100 S                                                                                            ","01/04/2007","WSL","153","01/04/2007","5499-7","TRAFFIC","1881479","871785"
"SL20072304","SALT LAKE CITY","4","5","23D","800 S STATE ST                                                                                          ","01/04/2007","PEF","115","01/04/2007","2308-0","LARCENY","1892615","881116"
"SL20072079","SALT LAKE CITY","4","5","90G","500 S WEST TEMPLE ST                                                                                    ","01/04/2007","PEF","115","01/04/2007","4104-0","LIQUOR","1891037","883400"
"SL20071847","SALT LAKE CITY","4","5","26A","200 W 600 S                                                                                             ","01/04/2007","PEF","114","01/04/2007","2607-0","FRAUD","1890015","882788"
"SL20071860","SALT LAKE CITY","6","5","0","500 S KOMAS DR                                                                                          ","01/04/2007","UNV","215","01/04/2007","7399-99","PUBLIC ORDER","1908672","882579"
"SL20072038","SALT LAKE CITY","5","5","90Z","1700 S MAIN ST                                                                                           ","01/04/2007","PEF","234","01/04/2007","4902-0","ESCAPE","1891856","874188"
"SL20072301","SALT LAKE CITY","5","5","40A","1800 S STATE ST                                                                                          ","01/04/2007","LIW","234","01/04/2007","4004-7","COMMERCIAL SEX","1892645","873312"
"SL20072146","SALT LAKE CITY","2","5","0","3200 W CALIFORNIA AVE                                                                                    ","01/04/2007","WSL","154","01/04/2007","5499-7","TRAFFIC","1870021","877091"
"SL20072410",,,"5","0",,"01/04/2007","40","40","01/05/2007","5499-8","TRAFFIC","1864962","873710"
"SL20072342","SALT LAKE CITY","7","5","23F","1100 E BRICKYARD RD                                                                                      ","01/04/2007","SUG","235","01/04/2007","2305-0","LARCENY","1900991","863290"
"SL20071885","SALT LAKE CITY","4","5","90Z","700 E 700 S                                                                                             ","01/04/2007","EAC","215","01/04/2007","4902-0","ESCAPE","1897690","881966"
"SL20072404","SALT LAKE CITY","4","5","23C","700 S STATE ST                                                                                          ","01/04/2007","CEC","115","01/04/2007","2303-0","LARCENY","1892676","881413"
"SL20072036","SALT LAKE CITY","1","5","0","500 N TERMINAL NORTHBOUND DR                                                                            ","01/04/2007","JOM","133","01/04/2007","7399-1","PUBLIC ORDER","1866905","891511"
"SL20074329","SALT LAKE CITY","2","5","23F","500 S FULTON ST                                                                                         ","01/04/2007","POP","154","01/08/2007","2305-0","LARCENY","1871987","883244"
"SL200758869","SALT LAKE CITY",,"5","0",,"04/05/2007","40","40","04/05/2007","7399-99","PUBLIC ORDER","1867343","892321"
"SL20074368","SALT LAKE CITY","5","5","23H","1100 E PRINCETON AVE                                                                                     ","01/04/2007","EAC","232","01/08/2007","2310-0","LARCENY","1901292","878238"
"SL2007879","SALT LAKE CITY","2","5","90Z","900 W EUCLID AVE                                                                                        ","01/04/2007","POP","151","01/04/2007","3599-99","DRUGS","1884223","886433"
"SL20075467","SALT LAKE CITY","4","5","26B","500 E 400 S                                                                                             ","01/04/2007","CEC","212","01/10/2007","2605-0","FRAUD","1896224","884378"
"SL20071852","SALT LAKE CITY","2","5","0","800 W 1700 S                                                                                            ","01/04/2007","WSL","153","01/04/2007","5499-8","TRAFFIC","1884792","874566"
"SL20072015","SALT LAKE CITY","3","5","0","1500 N WARM SPRINGS RD                                                                                   ","01/04/2007","CAH","111","01/04/2007","5499-7","TRAFFIC","1884095","898897"
"SL20071904","SALT LAKE CITY","2","5","0","1300 S 900 W                                                                                             ","01/04/2007","WSL","152","01/04/2007","5499-7","TRAFFIC","1884675","877472"
"SL20071731","SALT LAKE CITY","1","5","0","700 N TERMINAL NORTHBOUND DR                                                                            ","01/04/2007","WES","133","01/04/2007","5499-7","TRAFFIC","1867036","893752"
"SL20071820","SALT LAKE CITY","6","5","0","1900 S 2300 E                                                                                            ","01/04/2007","SUG","236","01/04/2007","5499-7","TRAFFIC","1910140","872350"
"SL20071856","SALT LAKE CITY","2","5","90Z","900 W CALIFORNIA AVE                                                                                    ","01/04/2007","WSL","152","01/04/2007","5401-0","TRAFFIC","1884685","877101"
"SL20075999","SALT LAKE CITY","4","5","26B","600 E 400 S                                                                                             ","01/04/2007","CEC","214","01/11/2007","2605-0","FRAUD","1896644","884347"
"SL20076223","SALT LAKE CITY","4","5","0","300 E 200 S                                                                                             ","01/04/2007","CEC","212","01/11/2007","7399-6","PUBLIC ORDER","1894390","886000"
"SL20072133","SALT LAKE CITY","6","5","0","2400 E ST MARYS DR                                                                                       ","01/04/2007","EAB","233","01/04/2007","5499-7","TRAFFIC","1911693","876712"
"SL20078872","SALT LAKE CITY","2","5","23D","1300 S NAVAJO ST                                                                                         ","01/04/2007","WSL","153","01/16/2007","2308-0","LARCENY","1881168","876605"
"SL200710014","SALT LAKE CITY",,"5","90Z","700 S JEREMY ST                                                                                         ","01/04/2007","POP","151","01/04/2007","4902-0","ESCAPE","1885091","881825"
"SL200710098","SALT LAKE CITY","1","5","0","1600 W 700 N                                                                                             ","01/04/2007","JOM","132","01/18/2007","7399-6","PUBLIC ORDER","1879031","893191"
