"case","city","council","day_of_week","ibr_code","location","occ_date","police_grid","police_zone","report_date","ucr_code","ucr_description","x_coordinate","y_coordinate"
"SL20123358","SALT LAKE CITY","2","6","26A","800 W 300 N","2012-01-06T19:05:00.000","112","Z1","2012-01-06T19:05:00.000","2602-0","FRAUD","1885084","889937"
"SL20123359","SALT LAKE CITY","2","6","26A","800 W 300 N","2012-01-06T19:05:00.000","112","Z1","2012-01-06T19:05:00.000","2602-0","FRAUD","1885084","889937"
"SL20123372","SALT LAKE CITY","2","6","90Z","900 W MONTAGUE AVE","2012-01-06T22:37:00.000","122","Z2","2012-01-06T22:37:00.000","4902-0","ESCAPE","1884550","880215"
"SL20123360","SALT LAKE CITY","2","6","26A","800 W 300 N","2012-01-06T19:05:00.000","112","Z1","2012-01-06T19:05:00.000","2602-0","FRAUD","1885084","889937"
"SL20123339","SALT LAKE CITY","2","6","13B","800 W GENESEE AVE","2012-01-06T22:11:00.000","122","Z2","2012-01-06T22:11:00.000","1313-0","ASSAULT","1885184","880880"
"SL20123334","SALT LAKE CITY","4","6","13B","100 W SOUTH TEMPLE ST","2012-01-06T22:00:00.000","133","Z3","2012-01-06T22:00:00.000","4801-0","OBST POLICE","1890908","887537"
"SL20123313","SALT LAKE CITY","7","6","0","1100 E 2100 S","2012-01-06T21:39:00.000","163","Z6","2012-01-06T21:39:00.000","7399-24","PUBLIC ORDER","1900957","871550"
"SL20123345","SALT LAKE CITY","5","6","0","1400 S WEST TEMPLE ST","2012-01-06T22:17:00.000","152","Z5","2012-01-06T22:17:00.000","5399-23","PUBLIC PEACE","1891008","876217"
"SL20123350","SALT LAKE CITY","2","6","35A","900 W MONTAGUE AVE","2012-01-06T22:37:00.000","122","Z2","2012-01-06T22:37:00.000","3562-0","DRUGS","1884550","880215"
"SL20123373","SALT LAKE CITY","2","6","90G","1000 S 900 W","2012-01-06T23:27:00.000","122","Z2","2012-01-06T23:27:00.000","4104-0","LIQUOR","1884684","879477"
"SL20123370","SALT LAKE CITY","4","6","90Z","100 W SOUTH TEMPLE ST","2012-01-06T23:17:00.000","133","Z3","2012-01-06T23:17:00.000","4902-0","ESCAPE","1890908","887537"
"SL20123377","SALT LAKE CITY","4","6","23F","700 S STATE ST","2012-01-06T23:00:00.000","135","Z3","2012-01-06T23:30:00.000","2305-0","LARCENY","1892617","881581"
"SL20123019","SALT LAKE CITY","1","6","0","3700 W TERMINAL WESTBOUND DR","2012-01-06T13:51:00.000","113","Z1","2012-01-06T13:51:00.000","7399-1","PUBLIC ORDER","1866560","893915"
"SL20123637","SALT LAKE CITY","4","6","0","600 E SOUTH TEMPLE ST","2012-01-06T16:00:00.000","142","Z4","2012-01-07T13:54:00.000","2499-15","STOLEN VEHICLE","1896641","887515"
"SL20123589","SALT LAKE CITY","2","6","23F","02 0/2 S RIO GRANDE ST","2012-01-06T23:45:00.000","132","Z3","2012-01-07T12:25:00.000","2305-0","LARCENY","1888267","865698"
"SL20122848","SALT LAKE CITY","2","6","0","900 S 3800 W","2012-01-06T05:56:00.000","124","Z2","2012-01-06T06:17:00.000","5499-7","TRAFFIC","1866958","880394"
"SL20123141","SALT LAKE CITY","7","6","0","1300 E 2100 S","2012-01-06T16:28:00.000","163","Z6","2012-01-06T16:28:00.000","5499-8","TRAFFIC","1902120","871484"
"SL20123158","SALT LAKE CITY","1","6","0","1000 N JORDAN RIVER PKY","2012-01-06T17:18:00.000","111","Z1","2012-01-06T17:18:00.000","5499-8","TRAFFIC","1879737","899266"
"SL20122820","SALT LAKE CITY","4","6","0","300 S STATE ST","2012-01-06T02:09:00.000","133","Z3","2012-01-06T02:09:00.000","5499-8","TRAFFIC","1892629","884752"
"SL20122898","SALT LAKE CITY","4","6","0","800 S 1300 E","2012-01-06T08:45:00.000","151","Z5","2012-01-06T08:45:00.000","5499-8","TRAFFIC","1902125","880799"
"SL20122866","SALT LAKE CITY",,"6","0","2300 E FOOTHILL DR","2012-01-06T06:59:00.000","163","Z6","2012-01-06T07:00:00.000","5499-8","TRAFFIC","1909767","876470"
"SL20123001","SALT LAKE CITY","7","6","0","2100 S 1100 E","2012-01-06T13:02:00.000","162","Z6","2012-01-06T13:02:00.000","5499-8","TRAFFIC","1900505","871543"
"SL20123012","SALT LAKE CITY","4","6","0","400 S 500 E","2012-01-06T13:40:00.000","144","Z4","2012-01-06T13:40:00.000","5499-8","TRAFFIC","1895856","883946"
"SL20123284","SALT LAKE CITY","4","6","0","100 W 600 S","2012-01-06T20:42:00.000","135","Z3","2012-01-06T20:42:00.000","7399-1","PUBLIC ORDER","1890463","882846"
"SL20123291","SALT LAKE CITY","2","6","13B","1600 S 900 W","2012-01-06T20:59:00.000","123","Z2","2012-01-06T20:59:00.000","1313-0","ASSAULT","1884725","874847"
"SL20123376","SALT LAKE CITY","2","6","90J","1400 W 700 S","2012-01-06T23:29:00.000","121","Z2","2012-01-06T23:29:00.000","5707-0","INV OF PRIVACY","1880145","882089"
"SL20123385","SALT LAKE CITY","2","6","90Z","700 S REDWOOD RD","2012-01-06T23:53:00.000","121","Z2","2012-01-06T23:53:00.000","5309-0","PUBLIC PEACE","1878607","882028"
"SL20123294","SALT LAKE CITY","4","6","90J","300 W 400 S","2012-01-06T21:06:00.000","132","Z3","2012-01-06T21:06:00.000","5707-0","INV OF PRIVACY","1889084","884435"
"SL20122835","SALT LAKE CITY","4","6","0","200 S 500 E","2012-01-06T03:25:00.000","142","Z4","2012-01-06T03:25:00.000","5399-23","PUBLIC PEACE","1895864","885857"
"SL20123357","SALT LAKE CITY","5","6","0","900 S MAIN ST","2012-01-06T22:46:00.000","152","Z5","2012-01-06T22:46:00.000","7399-1","PUBLIC ORDER","1891876","879527"
"SL20123093","SALT LAKE CITY","4","6","0","200 W 600 S","2012-01-06T15:26:00.000","134","Z3","2012-01-06T15:26:00.000","5499-8","TRAFFIC","1889786","882848"
"SL20123533","SALT LAKE CITY","3","6","220","00 N F ST","2012-01-06T07:30:00.000","141","Z4","2012-01-07T09:28:00.000","2204-0","BURGLARY","1896014","888129"
"SL20122814","SALT LAKE CITY","5","6","0","1800 S MAIN ST","2012-01-06T01:15:00.000","161","Z6","2012-01-06T02:44:00.000","7399-6","PUBLIC ORDER","1891794","873590"
"SL20123121","SALT LAKE CITY","4","6","0","200 S 700 E","2012-01-06T16:20:00.000","142","Z4","2012-01-06T16:20:00.000","5499-8","TRAFFIC","1897418","885718"
"SL2012800034","SALT LAKE CITY","5","6","23A","300 W HOPE AVE","2012-01-06T16:30:00.000","152","Z5","2012-01-06T21:51:00.000","2301-0","LARCENY","1889051","876511"
"SL2012800035","SALT LAKE CITY","4","6","23F","600 W 100 S","2012-01-06T19:00:00.000","132","Z3","2012-01-06T22:47:00.000","2305-0","LARCENY","1887097","886820"
"SL2012800036","SALT LAKE CITY","4","6","290","500 E 200 S","2012-01-06T22:20:00.000","142","Z4","2012-01-07T06:31:00.000","2902-0","DAMAGED PROP","1896325","885932"
"SL2012800037","SALT LAKE CITY","4","6","290","500 W 300 S","2012-01-06T23:20:00.000","132","Z3","2012-01-07T13:32:00.000","2902-0","DAMAGED PROP","1887478","885234"
"SL20124466","SALT LAKE CITY","2","6","220","900 S 700 W","2012-01-06T15:30:00.000","122","Z2","2012-01-09T08:19:00.000","2205-0","BURGLARY","1886271","880230"
"SL20122786","SALT LAKE CITY","4","6","23F","00 E 600 S","2012-01-06T00:23:00.000","135","Z3","2012-01-06T00:23:00.000","2305-0","LARCENY","1892068","882780"
"SL20122811","SALT LAKE CITY","4","6","290","500 S 400 W","2012-01-06T01:34:00.000","134","Z3","2012-01-06T01:34:00.000","2902-0","DAMAGED PROP","1888661","883591"
"SL20122817","SALT LAKE CITY","4","6","290","400 W 500 S","2012-01-06T01:54:00.000","134","Z3","2012-01-06T01:54:00.000","2902-0","DAMAGED PROP","1888668","883645"
"SL20122844","SALT LAKE CITY","2","6","290","2000 S REDWOOD RD","2012-01-06T04:53:00.000","123","Z2","2012-01-06T04:53:00.000","2902-0","DAMAGED PROP","1878573","872043"
"SL20122869","SALT LAKE CITY","4","6","290","600 S 300 W","2012-01-06T07:04:00.000","134","Z3","2012-01-06T07:04:00.000","2902-0","DAMAGED PROP","1889448","882309"
"SL20122874","SALT LAKE CITY","5","6","290","1100 S WEST TEMPLE ST","2012-01-06T07:18:00.000","152","Z5","2012-01-06T07:18:00.000","2902-0","DAMAGED PROP","1891017","878361"
"SL20123005","SALT LAKE CITY","1","6","0","200 N 1000 W","2012-01-06T13:21:00.000","112","Z1","2012-01-06T13:21:00.000","7399-6","PUBLIC ORDER","1883992","889245"
"SL20123039","SALT LAKE CITY","6","6","0","1800 E DOWNINGTON AVE","2012-01-06T14:11:00.000","163","Z6","2012-01-06T14:11:00.000","7399-6","PUBLIC ORDER","1906206","873468"
"SL20123082","SALT LAKE CITY","5","6","290","300 W HOPE AVE","2012-01-06T15:14:00.000","152","Z5","2012-01-06T15:14:00.000","2902-0","DAMAGED PROP","1889051","876511"
"SL20123355","SALT LAKE CITY","4","6","290","500 W 100 S","2012-01-06T22:42:00.000","132","Z3","2012-01-06T22:42:00.000","2902-0","DAMAGED PROP","1887615","886818"
"SL20123223","SALT LAKE CITY","4","6","90G","300 W SOUTH TEMPLE ST","2012-01-06T19:10:00.000","132","Z3","2012-01-06T19:18:00.000","4104-0","LIQUOR","1889476","887543"
"SL20123194","SALT LAKE CITY","1","6","0","400 N TERMINAL DR","2012-01-06T18:20:00.000","113","Z1","2012-01-06T18:21:00.000","5499-7","TRAFFIC","1866905","891511"
"SL20123295","SALT LAKE CITY","4","6","0","100 E 300 S","2012-01-06T21:07:00.000","133","Z3","2012-01-06T21:43:00.000","5499-8","TRAFFIC","1892783","885213"
"SL20123112","SALT LAKE CITY","4","6","0","400 S 700 E","2012-01-06T16:15:00.000","144","Z4","2012-01-06T16:15:00.000","5499-7","TRAFFIC","1897383","884362"
"SL20124956","SALT LAKE CITY","1","6","290","500 N TERMINAL NORTHBOUND DR","2012-01-06T07:30:00.000","113","Z1","2012-01-06T07:50:00.000","2902-0","DAMAGED PROP","1866905","891511"
"SL20122987","SALT LAKE CITY","3","6","90C","200 N 300 W","2012-01-06T11:45:00.000","131","Z3","2012-01-06T12:36:00.000","5399-12","PUBLIC PEACE","1889477","889491"
"SL20125159","SALT LAKE CITY","7","6","0","2400 S 700 E","2012-01-06T22:40:00.000","162","Z6","2012-01-10T13:44:00.000","7399-6","PUBLIC ORDER","1897300","869057"
"SL20125227","SALT LAKE CITY",,"6","23H","1100 S PROSPECT ST","2012-01-06T08:00:00.000","122","Z2","2012-01-10T15:46:00.000","2309-0","LARCENY","1879182","877927"
"SL20125104","SALT LAKE CITY","1","6","250","1100 W 600 N","2012-01-06T17:40:00.000","111","Z1","2012-01-10T12:57:00.000","2501-0","FORGERY","1882583","892384"
"SL20125601","SALT LAKE CITY","7","6","90J","2100 S 1700 E","2012-01-06T14:45:00.000","163","Z6","2012-01-11T09:25:00.000","5707-0","INV OF PRIVACY","1905397","871097"
"SL20123232","SALT LAKE CITY","4","6","90J","300 S 500 W","2012-01-06T19:28:00.000","132","Z3","2012-01-06T19:33:00.000","5707-0","INV OF PRIVACY","1887876","885178"
"SL20123336","SALT LAKE CITY","4","6","90J","300 W 400 S","2012-01-06T22:04:00.000","132","Z3","2012-01-06T22:10:00.000","5707-0","INV OF PRIVACY","1889084","884435"
"SL20123043","SALT LAKE CITY","2","6","0","400 S REDWOOD RD","2012-01-06T14:15:00.000","124","Z2","2012-01-06T14:15:00.000","5499-8","TRAFFIC","1878555","884444"
"SL20127016","SALT LAKE CITY","7","6","90C","2100 S 1700 E","2012-01-06T14:00:00.000","163","Z6","2012-01-13T07:14:00.000","5399-12","PUBLIC PEACE","1905397","871097"
"SL20122980","SALT LAKE CITY","3","6","90C","200 N 300 W","2012-01-06T12:00:00.000","131","Z3","2012-01-06T12:15:00.000","5399-12","PUBLIC PEACE","1889477","889491"
"SL20128505","SALT LAKE CITY","3","6","23D","600 N EAST CAPITOL ST","2012-01-06T12:00:00.000","131","Z3","2012-01-15T11:48:00.000","2308-0","LARCENY","1893100","892489"
"SL20129707","SALT LAKE CITY","7","6","90Z","800 E STRATFORD AVE","2012-01-06T16:22:00.000","162","Z6","2012-01-17T16:22:00.000","3618-0","SEX OFFENSES","1898606","868066"
"SL201215084","SALT LAKE CITY","4","6","23F","100 S 700 E","2012-01-06T00:00:00.000","142","Z4","2012-01-27T09:26:00.000","2305-0","LARCENY","1897391","886315"
"SL201214998","SALT LAKE CITY","4","6","250","300 E 400 S","2012-01-06T01:00:00.000","142","Z4","2012-01-27T05:42:00.000","2599-12","COUNTERFEITING","1894325","884415"
"SL2012800153","SALT LAKE CITY","7","6","23H","2200 S FOOTHILL DR","2012-01-06T23:30:00.000","163","Z6","2012-01-31T14:52:00.000","2399-18","LARCENY","1913614","870276"
"SL20123411","SALT LAKE CITY","3","7","90D","00 N 200 W","2012-01-07T01:10:00.000","133","Z3","2012-01-07T01:10:00.000","5404-0","TRAFFIC","1890323","887971"
"SL20123412","SALT LAKE CITY","4","7","90D","300 S MAIN ST","2012-01-07T00:48:00.000","133","Z3","2012-01-07T00:48:00.000","5404-0","TRAFFIC","1891895","884711"
"SL20123420","SALT LAKE CITY","L","7","90D","KENSINGTON AVE / STATE ST","2012-01-07T01:35:00.000","152","Z5","2012-01-07T01:35:00.000","5404-0","TRAFFIC","1892624","875693"
"SL20123431","SALT LAKE CITY","4","7","90D","400 S 400 W","2012-01-07T02:00:00.000","134","Z3","2012-01-07T02:00:00.000","5404-0","TRAFFIC","1888664","884383"
"SL20123433","SALT LAKE CITY","4","7","0","800 S STATE ST","2012-01-07T02:11:00.000","135","Z3","2012-01-07T02:11:00.000","5499-6","TRAFFIC","1892672","880495"
"SL20123436","SALT LAKE CITY","1","7","90D","300 N OAKLEY ST","2012-01-07T02:17:00.000","112","Z1","2012-01-07T02:17:00.000","5404-0","TRAFFIC","1882156","890112"
"SL20123419","SALT LAKE CITY","7","7","13B","2200 S WELLINGTON ST","2012-01-07T01:30:00.000","163","Z6","2012-01-07T01:30:00.000","1313-0","ASSAULT","1906381","870337"
"SL20123421","SALT LAKE CITY","4","7","90E","200 W 400 S","2012-01-07T01:32:00.000","134","Z3","2012-01-07T01:32:00.000","7399-26","PUBLIC ORDER","1889838","884372"
"SL20123390","SALT LAKE CITY","4","7","290","700 S STATE ST","2012-01-07T22:15:00.000","135","Z3","2012-01-07T23:30:00.000","2902-0","DAMAGED PROP","1892617","881581"
"SL20123402","SALT LAKE CITY","4","7","0","100 W 400 S","2012-01-07T00:33:00.000","133","Z3","2012-01-07T00:33:00.000","7399-1","PUBLIC ORDER","1890440","884430"
"SL20123415","SALT LAKE CITY","4","7","90E","100 W 400 S","2012-01-07T01:07:00.000","133","Z3","2012-01-07T01:07:00.000","7399-26","PUBLIC ORDER","1890440","884430"
"SL20123417","SALT LAKE CITY","4","7","90Z","100 W 400 S","2012-01-07T01:07:00.000","133","Z3","2012-01-07T01:07:00.000","4902-0","ESCAPE","1890440","884430"
"SL20123440","SALT LAKE CITY","6","7","0","1900 S IMPERIAL ST","2012-01-07T02:32:00.000","163","Z6","2012-01-07T02:32:00.000","7399-24","PUBLIC ORDER","1904817","872577"
"SL20123442","SALT LAKE CITY","7","7","0","800 E CLAYBOURNE AVE","2012-01-07T02:36:00.000","162","Z6","2012-01-07T02:36:00.000","7399-11","PUBLIC ORDER","1898528","866395"
"SL20123444","SALT LAKE CITY","4","7","120","100 W 600 S","2012-01-07T02:54:00.000","135","Z3","2012-01-07T02:54:00.000","1206-0","ROBBERY","1890585","882786"
"SL20123455","SALT LAKE CITY","2","7","13B","1500 W HAYES AVE","2012-01-07T04:24:00.000","122","Z2","2012-01-07T04:24:00.000","4801-1","OBST POLICE","1880108","880330"
"SL20123464","SALT LAKE CITY","4","7","0","100 S WINDSOR ST","2012-01-07T05:18:00.000","143","Z4","2012-01-07T05:18:00.000","7399-25","PUBLIC ORDER","1898643","886342"
"SL20123403","SALT LAKE CITY","3","7","0","1700 N BECK ST","2012-01-07T00:42:00.000","131","Z3","2012-01-07T00:42:00.000","5399-23","PUBLIC PEACE","1885056","900245"
"SL20123451","SALT LAKE CITY","4","7","0","00 S STATE ST","2012-01-07T03:55:00.000","133","Z3","2012-01-07T03:55:00.000","7399-11","PUBLIC ORDER","1892698","887206"
"SL20123521","SALT LAKE CITY","1","7","90Z","700 N RIVERSIDE DR","2012-01-07T08:58:00.000","111","Z1","2012-01-07T08:58:00.000","5401-0","TRAFFIC","1879236","893709"
"SL20123512","SALT LAKE CITY","6","7","90Z","1900 E BRYAN AVE","2012-01-07T08:32:00.000","154","Z5","2012-01-07T08:32:00.000","5309-0","PUBLIC PEACE","1907426","875239"
"SL20123476","SALT LAKE CITY","2","7","280","1000 S PUEBLO ST","2012-01-07T06:04:00.000","122","Z2","2012-01-07T06:04:00.000","2803-0","STOLEN PROP","1880481","879215"
"SL20123551","SALT LAKE CITY","3","7","35A","600 W NORTH TEMPLE ST","2012-01-07T10:44:00.000","131","Z3","2012-01-07T10:44:00.000","3562-0","DRUGS","1887112","888415"
"SL20123560","SALT LAKE CITY","7","7","0","1100 E PARKWAY AVE","2012-01-07T11:01:00.000","162","Z6","2012-01-07T11:01:00.000","7399-11","PUBLIC ORDER","1900993","868877"
"SL20123596","SALT LAKE CITY","2","7","0","400 W 2100 S","2012-01-07T13:40:00.000","123","Z2","2012-01-07T13:56:00.000","5499-7","TRAFFIC","1885131","871672"
"SL20123630","SALT LAKE CITY","4","7","90E","200 W 400 S","2012-01-07T13:47:00.000","134","Z3","2012-01-07T13:47:00.000","7399-26","PUBLIC ORDER","1890223","884371"
"SL20123623","SALT LAKE CITY","4","7","0","1000 E 900 S","2012-01-07T13:33:00.000","151","Z5","2012-01-07T13:33:00.000","5499-7","TRAFFIC","1899998","880435"
"SL20123477","SALT LAKE CITY","5","7","90E","2000 S 200 E","2012-01-07T06:17:00.000","161","Z6","2012-01-07T06:17:00.000","7399-26","PUBLIC ORDER","1893431","871917"
"SL20123491","SALT LAKE CITY","4","7","90E","200 E 200 S","2012-01-07T07:08:00.000","133","Z3","2012-01-07T07:08:00.000","7399-26","PUBLIC ORDER","1894078","885941"
"SL20123536","SALT LAKE CITY","4","7","0","200 S RIO GRANDE ST","2012-01-07T09:36:00.000","132","Z3","2012-01-07T09:36:00.000","7399-11","PUBLIC ORDER","1888238","885862"
"SL20123538","SALT LAKE CITY","4","7","13B","100 S RIO GRANDE ST","2012-01-07T09:52:00.000","132","Z3","2012-01-07T11:31:00.000","1313-0","ASSAULT","1888242","886456"
"SL20123545","SALT LAKE CITY","4","7","90Z","100 S RIO GRANDE ST","2012-01-07T10:25:00.000","132","Z3","2012-01-07T11:47:00.000","4902-0","ESCAPE","1888242","886456"
"SL20123549","SALT LAKE CITY","2","7","0","700 W GENESEE AVE","2012-01-07T10:35:00.000","122","Z2","2012-01-07T10:35:00.000","7399-5","PUBLIC ORDER","1886036","880817"
"SL20123586","SALT LAKE CITY","4","7","250","600 S STATE ST","2012-01-07T12:17:00.000","135","Z3","2012-01-07T12:17:00.000","2502-0","FORGERY","1892679","882255"
"SL20123597","SALT LAKE CITY","6","7","26C","1400 E WESTMINSTER AVE","2012-01-07T12:40:00.000","163","Z6","2012-01-07T12:40:00.000","2699-1","FRAUD","1902999","872871"
"SL20123570","SALT LAKE CITY","7","7","90Z","800 E COATSVILLE AVE","2012-01-07T11:40:00.000","162","Z6","2012-01-07T11:40:00.000","5401-0","TRAFFIC","1898291","873693"
"SL20123647","SALT LAKE CITY","7","7","0","700 E WARNOCK AVE","2012-01-07T14:02:00.000","162","Z6","2012-01-07T14:02:00.000","5399-23","PUBLIC PEACE","1897314","868531"
"SL20123582","SALT LAKE CITY","4","7","120","600 E 400 S","2012-01-07T11:55:00.000","142","Z4","2012-01-07T12:45:00.000","1210-0","ROBBERY","1896736","884406"
"SL20123611","SALT LAKE CITY","4","7","90E","00 E 200 S","2012-01-07T13:05:00.000","133","Z3","2012-01-07T14:19:00.000","7399-26","PUBLIC ORDER","1892440","886008"
"SL20123650","SALT LAKE CITY","7","7","290","2100 S 1700 E","2012-01-07T14:09:00.000","163","Z6","2012-01-07T14:09:00.000","2902-0","DAMAGED PROP","1905397","871097"
