"address","case","city","council","day_of_week","ibr_code","occ_date","police_grid","police_zone","report_date","ucr_code","ucr_description","x_coordinate","y_coordinate"
"700 N TERMINAL DRIVE","SL20133308","SALT LAKE CITY",,"2","0","2013-01-07T15:10:00.000","113","Z1","2013-01-07T15:14:00.000","7399-4","PUBLIC ORDER","1866905","891511"
"600 E 500 S","SL20133177","SALT LAKE CITY","4","2","23D","2013-01-07T11:52:00.000","144","Z4","2013-01-07T11:52:00.000","2308-0","LARCENY","1897094","883554"
"1100 S 300 W","SL20133178","SALT LAKE CITY","5","2","23C","2013-01-07T12:31:00.000","152","Z5","2013-01-07T12:31:00.000","2303-0","LARCENY","1889433","878648"
"800 S EDISON ST","SL20133213","SALT LAKE CITY","4","2","23F","2013-01-07T00:30:00.000","135","Z3","2013-01-07T12:24:00.000","2305-0","LARCENY","1893072","880969"
"400 S 500 E","SL20133113","SALT LAKE CITY","4","2","90J","2013-01-07T11:01:00.000","144","Z4","2013-01-07T11:01:00.000","5707-0","INV OF PRIVACY","1895856","883946"
"200 S RIO GRANDE ST","SL20133110","SALT LAKE CITY","4","2","90C","2013-01-07T09:59:00.000","132","Z3","2013-01-07T09:59:00.000","5311-0","PUBLIC PEACE","1888297","885699"
"100 N LAXON CT","SL20133099","SALT LAKE CITY","1","2","90J","2013-01-07T09:39:00.000","112","Z1","2013-01-07T09:39:00.000","5707-0","INV OF PRIVACY","1884545","888843"
"300 S 200 W","SL20133091","SALT LAKE CITY","4","2","23D","2013-01-07T09:24:00.000","132","Z3","2013-01-07T09:24:00.000","2308-0","LARCENY","1890250","884714"
"900 S MAIN ST","SL20133087","SALT LAKE CITY","5","2","290","2013-01-07T09:45:00.000","152","Z5","2013-01-07T09:47:00.000","2902-0","DAMAGED PROP","1891876","879527"
"200 W 500 S","SL20133093","SALT LAKE CITY","4","2","90J","2013-01-07T09:26:00.000","134","Z3","2013-01-07T09:26:00.000","5707-0","INV OF PRIVACY","1890024","883640"
"500 S WINDSOR ST","SL20133056","SALT LAKE CITY","4","2","23F","2013-01-07T00:00:00.000","151","Z5","2013-01-07T08:09:00.000","2305-0","LARCENY","1898574","883420"
"1600 E STRATFORD AVE","SL20133282","SALT LAKE CITY","7","2","0","2013-01-07T14:30:00.000","163","Z6","2013-01-07T14:30:00.000","7399-11","PUBLIC ORDER","1904655","867849"
"1800 S 1045 W","SL20133082","SALT LAKE CITY","2","2","23H","2013-01-07T08:54:00.000","123","Z2","2013-01-07T08:54:00.000","2309-0","LARCENY","1883480","873059"
"1400 W 600 S","SL20133039","SALT LAKE CITY","2","2","0","2013-01-07T07:07:00.000","121","Z2","2013-01-07T07:07:00.000","7399-3","PUBLIC ORDER","1880755","882822"
"300 N MAIN ST","SL20133191","SALT LAKE CITY","3","2","0","2013-01-07T12:06:00.000","131","Z3","2013-01-07T12:06:00.000","5499-7","TRAFFIC","1891918","890009"
"700 N TERMINAL NORTHBOUND DR","SL20133477","SALT LAKE CITY","1","2","90Z","2013-01-07T19:30:00.000","113","Z1","2013-01-07T20:28:00.000","3599-1","DRUGS","1867036","893752"
"900 W 600 N","SL20133200","SALT LAKE CITY","1","2","0","2013-01-07T12:46:00.000","111","Z1","2013-01-07T12:46:00.000","5499-7","TRAFFIC","1884755","892375"
"600 E 600 S","SL20133098","SALT LAKE CITY","4","2","0","2013-01-07T09:39:00.000","144","Z4","2013-01-07T09:39:00.000","5499-7","TRAFFIC","1896638","882763"
"VICTORY RD / BECK ST","SL20133090","SALT LAKE CITY","C","2","0","2013-01-07T09:21:00.000","131","Z3","2013-01-07T09:42:00.000","5499-8","TRAFFIC","1888416","896781"
"800 E 800 S","SL20133234","SALT LAKE CITY","4","2","0","2013-01-07T12:57:00.000","151","Z5","2013-01-07T12:57:00.000","5499-8","TRAFFIC","1898760","881171"
"2300 W DIRECTORS RW","SL20133071","SALT LAKE CITY","2","2","220","2013-01-07T08:30:00.000","124","Z2","2013-01-07T08:30:00.000","2205-0","BURGLARY","1874721","879035"
"1300 S STATE ST","SL20133221","SALT LAKE CITY","5","2","0","2013-01-07T12:34:00.000","152","Z5","2013-01-07T12:34:00.000","7399-1","PUBLIC ORDER","1892658","876737"
"1100 S GLENDALE DR","SL20133192","SALT LAKE CITY","2","2","0","2013-01-07T12:07:00.000","122","Z2","2013-01-07T12:07:00.000","5399-28","PUBLIC PEACE","1880500","878449"
"500 E 100 S","SL20133259","SALT LAKE CITY","4","2","23F","2013-01-07T14:01:00.000","142","Z4","2013-01-07T14:01:00.000","2305-0","LARCENY","1896424","886724"
"300 N STATE ST","SL20133238","SALT LAKE CITY","4","2","13B","2013-01-07T13:07:00.000","142","Z4","2013-01-07T13:07:00.000","1313-0","ASSAULT","1894390","886000"
"200 S RIO GRANDE ST","SL20133183","SALT LAKE CITY","4","2","90C","2013-01-07T12:00:00.000","132","Z3","2013-01-07T12:00:00.000","5311-0","PUBLIC PEACE","1888238","885862"
"200 S RIO GRANDE ST","SL20133166","SALT LAKE CITY","4","2","90C","2013-01-07T11:36:00.000","132","Z3","2013-01-07T11:36:00.000","5311-0","PUBLIC PEACE","1888238","885862"
"500 N CHICAGO ST","SL20133368","SALT LAKE CITY","1","2","13A","2013-01-07T03:00:00.000","112","Z1","2013-01-07T16:38:00.000","1302-0","ASSAULT","1884340","891775"
"200 S RIO GRANDE ST","SL20133164","SALT LAKE CITY","4","2","90C","2013-01-07T11:29:00.000","132","Z3","2013-01-07T11:29:00.000","5311-0","PUBLIC PEACE","1888238","885862"
"200 S RIO GRANDE ST","SL20133158","SALT LAKE CITY","4","2","90C","2013-01-07T11:19:00.000","132","Z3","2013-01-07T11:19:00.000","5311-0","PUBLIC PEACE","1888238","885862"
"300 W 400 S","SL20133155","SALT LAKE CITY","4","2","90G","2013-01-07T11:18:00.000","134","Z3","2013-01-07T11:18:00.000","4104-0","LIQUOR","1889052","884375"
"200 S RIO GRANDE ST","SL20133147","SALT LAKE CITY","4","2","90C","2013-01-07T11:10:00.000","132","Z3","2013-01-07T11:10:00.000","5311-0","PUBLIC PEACE","1888297","885699"
"200 S RIO GRANDE ST","SL20133144","SALT LAKE CITY","4","2","90C","2013-01-07T11:02:00.000","132","Z3","2013-01-07T11:02:00.000","5311-0","PUBLIC PEACE","1888238","885862"
"600 S LAKE ST","SL20133315","SALT LAKE CITY","4","2","23F","2013-01-07T15:19:00.000","151","Z5","2013-01-07T15:19:00.000","2305-0","LARCENY","1897789","882293"
"1000 E HARRISON AVE","SL20133301","SALT LAKE CITY","5","2","23D","2013-01-07T13:45:00.000","153","Z5","2013-01-07T15:00:00.000","2308-0","LARCENY","1899919","876838"
"1200 S MAIN ST","SL20133355","SALT LAKE CITY","5","2","250","2013-01-07T16:05:00.000","152","Z5","2013-01-07T16:21:00.000","2505-0","FORGERY","1891808","877611"
"200 S MAIN ST","SL20133423","SALT LAKE CITY","4","2","90F","2013-01-07T18:18:00.000","133","Z3","2013-01-07T18:18:00.000","3899-9","FAMILY OFFENSES","1891837","885348"
"200 W 400 S","SL20133492","SALT LAKE CITY","4","2","90Z","2013-01-07T19:31:00.000","134","Z3","2013-01-07T19:31:00.000","4902-0","ESCAPE","1889838","884372"
"300 S 600 W","SL20133461","SALT LAKE CITY","4","2","90Z","2013-01-07T18:19:00.000","132","Z3","2013-01-07T18:19:00.000","4902-0","ESCAPE","1887084","885181"
"600 S REDWOOD RD","SL20133390","SALT LAKE CITY","2","2","90Z","2013-01-07T17:18:00.000","121","Z2","2013-01-07T17:18:00.000","4902-0","ESCAPE","1878609","882803"
"3700 W TERMINAL WESTBOUND DR","SL20133500","SALT LAKE CITY","1","2","0","2013-01-07T22:08:00.000","113","Z1","2013-01-07T22:08:00.000","5499-84","TRAFFIC","1866560","893915"
"300 W HOPE AVE","SL20133452","SALT LAKE CITY","5","2","23C","2013-01-07T19:28:00.000","152","Z5","2013-01-07T19:28:00.000","2303-0","LARCENY","1889051","876511"
"2400 S 700 E","SL20133437","SALT LAKE CITY","7","2","0","2013-01-07T18:57:00.000","162","Z6","2013-01-07T18:57:00.000","7399-1","PUBLIC ORDER","1897354","868341"
"3700 W 800 S","SL20133398","SALT LAKE CITY","2","2","0","2013-01-07T17:27:00.000","124","Z2","2013-01-07T17:27:00.000","7399-1","PUBLIC ORDER","1867232","881144"
"1000 S MAJOR ST","SL20133321","SALT LAKE CITY","5","2","13B","2013-01-07T15:25:00.000","152","Z5","2013-01-07T15:25:00.000","1313-0","ASSAULT","1892272","878995"
"400 N PAMELA WAY","SL20133465","SALT LAKE CITY","1","2","90Z","2013-01-07T19:51:00.000","113","Z1","2013-01-07T19:51:00.000","4902-0","ESCAPE","1877541","891094"
"200 W 500 S","SL20133161","SALT LAKE CITY","4","2","90J","2013-01-07T11:29:00.000","134","Z3","2013-01-07T11:29:00.000","5707-0","INV OF PRIVACY","1889872","883640"
"400 S 800 E","SL20133298","SALT LAKE CITY","4","2","23F","2013-01-07T15:47:00.000","151","Z5","2013-01-07T15:47:00.000","2305-0","LARCENY","1898236","884134"
"1800 S 1100 E","SL20133376","SALT LAKE CITY","7","2","0","2013-01-07T16:49:00.000","163","Z6","2013-01-07T16:49:00.000","7399-99","PUBLIC ORDER","1900542","873426"
"200 E 400 S","SL20133399","SALT LAKE CITY","4","2","23D","2013-01-07T17:29:00.000","135","Z3","2013-01-07T17:29:00.000","2308-0","LARCENY","1893540","884358"
"1500 N MIAMI RD","SL20133511","SALT LAKE CITY","1","2","90Z","2013-01-07T22:44:00.000","111","Z1","2013-01-07T22:44:00.000","5401-0","TRAFFIC","1877891","900062"
"400 S 500 E","SL20133407","SALT LAKE CITY","4","2","0","2013-01-07T17:45:00.000","144","Z4","2013-01-07T17:45:00.000","7399-40","PUBLIC ORDER","1895856","883946"
"FOOTHILL DR / STRINGHAM AVE","SL20133413","SALT LAKE CITY","L","2","0","2013-01-07T17:59:00.000","163","Z6","2013-01-07T17:59:00.000","5499-8","TRAFFIC","1913711","870162"
"700 W NORTH TEMPLE ST","SL20133436","SALT LAKE CITY","2","2","0","2013-01-07T18:56:00.000","112","Z1","2013-01-07T18:56:00.000","7399-1","PUBLIC ORDER","1885902","888419"
"1800 W NORTH STAR DR","SL20133438","SALT LAKE CITY","1","2","0","2013-01-07T18:57:00.000","113","Z1","2013-01-07T18:57:00.000","5399-28","PUBLIC PEACE","1877422","890185"
"500 N REDWOOD RD","SL20133522","SALT LAKE CITY","1","2","90Z","2013-01-07T23:13:00.000","112","Z1","2013-01-07T23:13:00.000","4902-0","ESCAPE","1878556","892429"
"600 W NORTH TEMPLE ST","SL20133448","SALT LAKE CITY","3","2","220","2013-01-07T19:24:00.000","132","Z3","2013-01-07T19:24:00.000","2203-0","BURGLARY","1886886","888355"
"1700 W 400 N","SL20133459","SALT LAKE CITY","1","2","240","2013-01-07T19:40:00.000","113","Z1","2013-01-07T19:40:00.000","2404-0","STOLEN VEHICLE","1878332","890862"
"200 S 5500 W","SL20133471","SALT LAKE CITY","2","2","90A","2013-01-07T20:06:00.000","124","Z2","2013-01-07T20:06:00.000","2606-0","FRAUD","1855488","885459"
"1200 S MAIN ST","SL20133473","SALT LAKE CITY","5","2","250","2013-01-07T20:16:00.000","152","Z5","2013-01-07T20:16:00.000","2505-0","FORGERY","1891808","877611"
"900 W CALIFORNIA AVE","SL20133483","SALT LAKE CITY","2","2","0","2013-01-07T20:39:00.000","123","Z2","2013-01-07T20:39:00.000","7399-5","PUBLIC ORDER","1884453","877041"
"00 E 1700 S","SL20133497","SALT LAKE CITY","5","2","23C","2013-01-07T21:35:00.000","152","Z5","2013-01-07T21:35:00.000","2303-0","LARCENY","1891922","874535"
"1400 S 1100 E","SL20133503","SALT LAKE CITY","5","2","35A","2013-01-07T22:15:00.000","153","Z5","2013-01-07T22:15:00.000","3562-0","DRUGS","1900523","876324"
"400 E 1300 S","SL20133449","SALT LAKE CITY","5","2","90Z","2013-01-07T19:24:00.000","153","Z5","2013-01-07T19:24:00.000","5309-0","PUBLIC PEACE","1895306","877478"
"3700 W TERMINAL NORTHBOUND DR","SL20133530","SALT LAKE CITY",,"2","0","2013-01-07T23:00:00.000","113","Z1","2013-01-07T23:34:00.000","7399-1","PUBLIC ORDER","1866905","891511"
"300 W SOUTH TEMPLE ST","SL20133450","SALT LAKE CITY","4","2","90G","2013-01-07T19:00:00.000","132","Z3","2013-01-07T19:26:00.000","4104-0","LIQUOR","1889476","887543"
"2200 S HIGHLAND DR","SL20133420","SALT LAKE CITY","7","2","90E","2013-01-07T18:15:00.000","163","Z6","2013-01-07T18:15:00.000","7399-26","PUBLIC ORDER","1900803","870475"
"200 S RIO GRANDE ST","SL20133293","SALT LAKE CITY","4","2","90G","2013-01-07T14:48:00.000","132","Z3","2013-01-07T14:48:00.000","4104-0","LIQUOR","1888297","885699"
"300 E EDITH AVE","SL20133048","SALT LAKE CITY","5","2","23F","2013-01-07T07:24:00.000","153","Z5","2013-01-07T07:24:00.000","2305-0","LARCENY","1894304","877818"
"200 S 800 E","SL20133625","SALT LAKE CITY","4","2","240","2013-01-07T19:30:00.000","143","Z4","2013-01-08T08:32:00.000","2499-13","STOLEN VEHICLE","1898242","885613"
"500 N WALL ST","SL20133086","SALT LAKE CITY","3","2","23F","2013-01-07T00:01:00.000","131","Z3","2013-01-07T09:07:00.000","2305-0","LARCENY","1891088","892047"
"1700 S 300 E","SL20133341","SALT LAKE CITY","5","2","0","2013-01-07T15:57:00.000","161","Z6","2013-01-07T15:57:00.000","5499-8","TRAFFIC","1894178","874486"
"1200 E 900 S","SL20133263","SALT LAKE CITY","4","2","0","2013-01-07T14:14:00.000","151","Z5","2013-01-07T14:14:00.000","5499-8","TRAFFIC","1901569","880429"
"1300 S FOOTHILL DR","SL20133062","SALT LAKE CITY","6","2","0","2013-01-07T08:58:00.000","154","Z5","2013-01-07T08:58:00.000","5499-8","TRAFFIC","1909500","877355"
"500 S 200 E","SL20133194","SALT LAKE CITY","4","2","0","2013-01-07T12:09:00.000","135","Z3","2013-01-07T12:13:00.000","5499-8","TRAFFIC","1893417","883585"
"100 E 3RD AVE","SL20133215","SALT LAKE CITY","3","2","0","2013-01-07T12:27:00.000","141","Z4","2013-01-07T12:27:00.000","5499-8","TRAFFIC","1893647","888859"
"900 E SOUTH TEMPLE ST","SL20133320","SALT LAKE CITY","4","2","0","2013-01-07T15:25:00.000","143","Z4","2013-01-07T15:25:00.000","5499-8","TRAFFIC","1899023","887505"
"400 S 600 E","SL20133378","SALT LAKE CITY","4","2","0","2013-01-07T16:50:00.000","144","Z4","2013-01-07T16:50:00.000","5499-8","TRAFFIC","1896591","884360"
"1000 N REDWOOD RD","SL20133408","SALT LAKE CITY","1","2","0","2013-01-07T17:52:00.000","111","Z1","2013-01-07T17:52:00.000","5499-8","TRAFFIC","1878618","895453"
"CALIFORNIA AVE / REDWOOD RD","SL20133085","SALT LAKE CITY","G","2","0","2013-01-07T08:59:00.000","123","Z2","2013-01-07T08:59:00.000","5499-7","TRAFFIC","1878560","877175"
"300 N MAIN ST","SL20133069","SALT LAKE CITY","3","2","0","2013-01-07T08:27:00.000","131","Z3","2013-01-07T08:27:00.000","5499-7","TRAFFIC","1891918","890009"
"2300 N 1100 W","SL20133070","SALT LAKE CITY","1","2","0","2013-01-07T08:26:00.000","111","Z1","2013-01-07T08:26:00.000","5499-7","TRAFFIC","1883533","904910"
"700 E SOUTH TEMPLE ST","SL20133053","SALT LAKE CITY","4","2","0","2013-01-07T07:35:00.000","143","Z4","2013-01-07T07:35:00.000","5499-8","TRAFFIC","1897434","887511"
"500 N CHICAGO ST","SL20133514","SALT LAKE CITY","1","2","90Z","2013-01-07T22:54:00.000","112","Z1","2013-01-07T22:54:00.000","4902-0","ESCAPE","1884340","891775"
"00 S 900 E","SL20133083","SALT LAKE CITY","4","2","13B","2013-01-07T08:56:00.000","143","Z4","2013-01-07T08:56:00.000","1313-0","ASSAULT","1899040","887040"
"1100 E 2100 S","SL20133157","SALT LAKE CITY","7","2","0","2013-01-07T11:18:00.000","163","Z6","2013-01-07T11:18:00.000","7399-11","PUBLIC ORDER","1900949","871550"
"300 S 900 E","SL20133217","SALT LAKE CITY","4","2","23C","2013-01-07T12:28:00.000","143","Z4","2013-01-07T12:28:00.000","2303-0","LARCENY","1898972","885047"
"2000 S WINDSOR ST","SL20133226","SALT LAKE CITY","7","2","0","2013-01-07T12:41:00.000","162","Z6","2013-01-07T12:41:00.000","7399-99","PUBLIC ORDER","1898521","871705"
"400 S 300 W","SL20133250","SALT LAKE CITY","4","2","90J","2013-01-07T13:42:00.000","134","Z3","2013-01-07T13:42:00.000","5707-0","INV OF PRIVACY","1889456","884228"
"200 S RIO GRANDE ST","SL20133275","SALT LAKE CITY","4","2","90C","2013-01-07T14:24:00.000","132","Z3","2013-01-07T14:24:00.000","5311-0","PUBLIC PEACE","1888298","885767"
"200 S RIO GRANDE ST","SL20133283","SALT LAKE CITY","4","2","90C","2013-01-07T14:34:00.000","132","Z3","2013-01-07T14:34:00.000","5311-0","PUBLIC PEACE","1888297","885699"
"200 E 400 S","SL20133346","SALT LAKE CITY","4","2","90J","2013-01-07T16:11:00.000","135","Z3","2013-01-07T16:11:00.000","5707-0","INV OF PRIVACY","1893540","884358"
"300 S 600 W","SL20133424","SALT LAKE CITY","4","2","90E","2013-01-07T18:19:00.000","132","Z3","2013-01-07T18:19:00.000","7399-26","PUBLIC ORDER","1887084","885181"
"200 W 400 S","SL20133455","SALT LAKE CITY","4","2","90G","2013-01-07T19:31:00.000","134","Z3","2013-01-07T19:31:00.000","4104-0","LIQUOR","1889838","884372"
"6TH AVE / E ST","SL20133513","SALT LAKE CITY","A","2","90E","2013-01-07T22:54:00.000","141","Z4","2013-01-07T22:54:00.000","7399-26","PUBLIC ORDER","1895635","890060"
"200 W 500 S","SL20133525","SALT LAKE CITY","4","2","23C","2013-01-07T23:42:00.000","134","Z3","2013-01-07T23:42:00.000","2303-0","LARCENY","1889872","883640"
"300 E 700 S","SL20133534","SALT LAKE CITY","4","2","90F","2013-01-07T23:56:00.000","144","Z4","2013-01-07T23:56:00.000","3899-0","FAMILY OFFENSES","1894577","881978"
"600 E WILSON AVE","SL20133626","SALT LAKE CITY","7","2","26B","2013-01-07T15:00:00.000","161","Z6","2013-01-08T08:35:00.000","2605-0","FRAUD","1896997","874051"
"600 S GLENDALE ST","SL20133645","SALT LAKE CITY","2","2","23D","2013-01-07T19:00:00.000","121","Z2","2013-01-08T09:18:00.000","2308-0","LARCENY","1882897","882504"
"200 W 2100 S","SL20133871","SALT LAKE CITY",,"2","26B","2013-01-07T08:00:00.000",,,"2013-01-08T16:55:00.000","2605-0","FRAUD",,
"300 W HOPE AVE","SL20133889","SALT LAKE CITY","5","2","26B","2013-01-07T08:00:00.000","152","Z5","2013-01-08T17:18:00.000","2605-0","FRAUD","1889051","876511"
"1800 S 5200 W","SL20133004","SALT LAKE CITY","2","2","23H","2013-01-07T04:19:00.000","124","Z2","2013-01-07T04:19:00.000","2304-1","LARCENY","1857284","873706"
"100 S 600 W","SL20133102","SALT LAKE CITY","4","2","520","2013-01-07T09:51:00.000","132","Z3","2013-01-07T10:13:00.000","5212-0","WEAPON OFFENSE","1887148","886356"
"1100 N REDWOOD RD","SL20133143","SALT LAKE CITY","1","2","90Z","2013-01-07T11:00:00.000","111","Z1","2013-01-07T12:54:00.000","3699-0","SEXUAL OFFENSE","1878570","896610"
"200 W 500 S","SL20133173","SALT LAKE CITY","4","2","0","2013-01-07T11:49:00.000","134","Z3","2013-01-07T11:49:00.000","5399-89","PUB PEACE-HOST","1890176","883639"
"200 W 500 S","SL20133180","SALT LAKE CITY","4","2","0","2013-01-07T11:58:00.000","134","Z3","2013-01-07T11:58:00.000","5399-89","PUB PEACE-HOST","1890176","883639"
"200 W 500 S","SL20133181","SALT LAKE CITY","4","2","0","2013-01-07T11:59:00.000","134","Z3","2013-01-07T11:59:00.000","5399-89","PUB PEACE-HOST","1890176","883639"
"200 S RIO GRANDE ST","SL20133254","SALT LAKE CITY","4","2","0","2013-01-07T13:43:00.000","132","Z3","2013-01-07T13:43:00.000","7399-1","PUBLIC ORDER","1888238","885862"
"1800 S MAIN ST","SL20133396","SALT LAKE CITY","5","2","90Z","2013-01-07T17:25:00.000","161","Z6","2013-01-07T17:25:00.000","4902-0","ESCAPE","1891792","873304"
"1500 N MIAMI RD","SL20133542","SALT LAKE CITY","1","2","0","2013-01-07T23:45:00.000","111","Z1","2013-01-07T23:45:00.000","2499-14","STOLEN VEHICLE","1877891","900062"
